NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
55,161,45,7,642,1,0,77,38,1,2.880976
55,142,37,12,623,0,1,55,27,1,3.073971
55,194,25,10,755,1,0,90,45,1,3.168971
55,188,53,3,650,0,1,77,38,1,3.420969
55,158,40,11,630,0,1,82,41,1,3.176973
55,139,20,8,584,0,1,49,24,1,2.663977
55,92,28,6,588,0,1,41,20,1,2.19898
55,212,40,8,692,1,0,98,49,1,3.558971
55,179,32,7,663,1,0,99,49,1,3.356972
55,197,37,5,684,0,1,79,39,1,3.655969
55,125,37,5,580,0,1,47,23,1,3.224975
55,178,43,10,626,1,0,75,37,1,4.008967
55,178,42,7,688,0,1,79,39,1,3.383972
55,155,40,5,669,0,1,61,30,1,3.299969
55,210,56,5,782,1,0,109,54,1,3.547972
55,169,63,5,691,1,0,103,51,1,3.635968
55,161,25,3,740,0,1,69,34,1,3.062973
55,197,53,11,661,0,1,85,42,1,3.458967
55,143,32,6,649,0,1,55,27,1,3.123972
55,152,70,9,703,0,1,69,34,1,3.536972
55,145,22,4,750,0,1,55,27,1,3.098984
55,140,37,10,639,1,0,68,34,1,3.314968
55,211,44,8,730,1,0,105,52,1,3.538971
55,156,37,5,666,0,1,69,34,1,3.177974
55,165,38,7,650,0,1,63,31,1,2.900974
55,202,40,12,678,1,0,87,43,1,3.37497
55,159,56,5,622,0,1,61,30,1,3.040974
55,200,65,11,650,1,0,91,45,1,3.308973
55,163,32,10,647,0,1,59,29,1,3.464971
55,183,17,11,758,0,1,83,41,1,3.938964
55,202,47,5,755,0,1,91,45,1,3.762966
55,215,51,10,644,0,1,125,62,1,4.100977
55,201,18,4,789,0,1,96,48,1,3.65997
55,184,34,11,666,1,0,87,43,1,3.435971
55,174,44,12,664,0,1,101,50,1,4.032963
55,151,35,8,611,1,0,63,31,1,3.439968
55,150,19,6,696,0,1,57,28,1,3.340969
55,163,25,6,659,0,1,67,33,1,3.075972
55,253,29,4,754,0,1,139,69,1,3.84697
55,139,51,11,572,0,1,61,30,1,2.868974
55,238,91,7,812,1,0,156,78,1,4.766962
55,170,31,5,697,0,1,81,40,1,3.281969
55,232,36,7,834,1,0,120,60,1,3.957957
55,203,54,7,727,0,1,95,47,1,3.652969
55,217,38,10,727,1,0,113,56,1,3.756969
55,193,31,10,734,0,1,87,43,1,3.546969
55,124,34,5,630,0,1,53,26,1,3.027975
55,215,43,3,729,1,0,90,45,1,3.942965
55,211,45,8,768,0,1,113,56,1,4.065963
55,186,37,9,637,0,1,77,38,1,3.044971
55,187,53,4,625,0,1,89,44,1,3.088972
55,129,29,11,656,0,1,56,28,1,3.178972
55,179,25,8,724,0,1,67,33,1,3.490968
55,165,47,7,741,0,1,69,34,1,3.288971
55,202,42,7,687,1,0,86,43,1,3.193968
55,168,48,10,658,0,1,79,39,1,3.498969
55,203,48,3,825,0,1,119,59,1,3.890487
55,189,41,4,784,0,1,73,36,1,3.824964
55,69,15,4,480,0,1,31,15,1,2.287978
55,285,89,7,844,1,0,140,70,1,5.334095
55,196,45,8,695,0,1,87,43,1,3.424969
55,184,49,12,621,0,1,90,45,1,3.125971
55,197,68,13,695,1,0,97,48,1,3.673965
55,209,47,8,755,1,0,123,61,1,3.746964
55,159,47,8,631,0,1,83,41,1,3.715967
55,159,31,10,609,0,1,61,30,1,3.199009
55,162,21,7,649,1,0,61,30,1,3.235967
55,158,27,5,642,0,1,67,33,1,3.214971
55,213,57,5,663,0,1,115,57,1,3.782965
55,158,37,7,659,0,1,73,36,1,2.948973
55,172,42,5,618,0,1,65,32,1,3.601967
55,162,34,6,694,0,1,69,34,1,2.990974
55,181,56,9,692,0,1,89,44,1,3.206975
55,186,35,7,652,0,1,63,31,1,2.955971
55,200,51,7,771,0,1,80,40,1,3.715965
55,207,95,11,726,0,1,122,61,1,4.422967
55,159,23,7,657,1,0,80,40,1,3.653973
55,188,70,6,723,1,0,119,59,1,3.677974
55,162,33,11,656,0,1,69,34,1,3.731977
55,176,37,5,642,0,1,73,36,1,4.087004
55,164,55,6,578,1,0,95,47,1,4.570969
55,157,30,10,614,0,1,61,30,1,3.178978
55,166,49,10,621,1,0,73,36,1,3.118981
55,119,22,5,603,0,1,47,23,1,3.129112
55,176,39,7,634,0,1,65,32,1,4.017071
55,194,38,5,718,1,0,93,46,1,4.09598
55,158,44,9,580,0,1,73,36,1,3.206977
55,161,47,11,572,0,1,73,36,1,3.461977
55,220,49,9,690,1,0,127,63,1,5.47702
55,195,54,7,690,0,1,69,34,1,4.231974
55,183,43,7,724,0,1,71,35,1,4.058971
55,229,79,17,664,1,0,125,62,1,4.72997
55,194,46,7,747,1,0,93,46,1,4.253965
55,255,110,8,813,1,0,194,97,1,6.035962
55,146,51,5,652,0,1,61,30,1,4.472015
55,160,48,4,598,1,0,65,32,1,3.461997
55,148,30,15,601,0,1,61,30,1,3.867977
55,177,39,5,651,0,1,73,36,1,3.70698
55,127,26,13,566,1,0,57,28,1,3.424975
55,220,53,10,785,1,0,127,63,1,4.626968
55,193,56,5,630,1,0,81,40,1,4.219975
55,195,61,13,688,1,0,102,51,1,4.455973
55,162,57,8,662,0,1,71,35,1,4.192958
55,142,42,9,607,1,0,65,32,1,3.225974
55,255,83,6,801,0,1,143,71,1,5.168962
55,161,48,6,605,1,0,63,31,1,3.548985
55,126,35,7,630,0,1,55,27,1,3.71949
55,143,33,7,696,0,1,55,27,1,3.891974
55,269,49,6,783,1,0,170,85,1,5.752963
55,239,34,12,734,0,1,106,53,1,5.233966
55,149,34,5,642,0,1,49,24,1,3.425978
55,191,51,4,686,0,1,81,40,1,3.590974
55,171,29,8,677,0,1,63,31,1,2.992986
55,182,38,7,654,0,1,77,38,1,3.568984
55,179,51,13,683,1,0,94,47,1,4.281976
55,167,23,7,659,0,1,72,36,1,3.952489
55,191,54,8,659,1,0,93,46,1,3.984973
55,189,33,4,722,0,1,79,39,1,3.419976
55,145,17,10,688,0,1,54,27,1,2.83198
55,188,51,4,681,1,0,96,48,1,3.625975
55,132,34,19,560,1,0,53,26,1,3.002978
55,183,49,5,692,1,0,105,52,1,3.379977
55,194,37,8,660,0,1,73,36,1,3.017981
55,221,71,8,711,1,0,127,63,1,3.817972
55,126,24,12,568,0,1,53,26,1,2.81298
55,124,33,6,613,0,1,53,26,1,2.777968
55,184,29,3,727,0,1,71,35,1,3.198977
55,134,33,5,650,1,0,61,30,1,2.833984
55,239,71,7,766,0,1,131,65,1,4.163972
55,211,44,8,683,0,1,87,43,1,3.544977
55,209,57,2,720,1,0,108,54,1,3.844973
55,110,18,11,574,0,1,47,23,1,2.98398
55,169,42,10,708,0,1,83,41,1,3.66196
55,217,65,7,734,0,1,104,52,1,4.313972
55,151,41,16,647,1,0,104,52,1,3.945493
55,181,55,11,654,0,1,73,36,1,3.451979
55,163,30,3,668,0,1,71,35,1,2.973982
55,193,44,8,707,0,1,95,47,1,3.409977
55,176,45,8,686,0,1,67,33,1,3.006925
55,152,41,11,565,0,1,53,26,1,2.868873
55,158,33,7,695,0,1,77,38,1,3.341852
55,167,27,7,662,0,1,67,33,1,2.963868
55,223,72,13,677,1,0,135,67,1,4.071819
55,195,23,6,629,0,1,93,46,1,3.527846
55,180,49,5,739,0,1,73,36,1,3.484847
55,146,21,12,638,0,1,55,27,1,3.282854
55,180,58,7,640,0,1,81,40,1,3.679833
55,171,44,5,724,0,1,75,37,1,3.578845
55,219,64,7,766,1,0,104,52,1,4.186811
55,216,35,3,843,0,1,123,61,1,3.532364
55,139,26,4,672,0,1,55,27,1,3.256855
55,197,56,3,688,0,1,99,49,1,4.133818
55,158,35,7,667,0,1,53,26,1,2.895871
55,166,47,9,573,0,1,59,29,1,2.837875
55,186,31,8,693,1,0,95,47,1,3.346854
55,189,62,11,713,0,1,97,48,1,4.130817
55,149,40,4,621,0,1,57,28,1,2.962868
55,156,37,9,713,0,1,77,38,1,3.348848
55,188,42,7,727,1,0,88,44,1,3.677832
55,121,35,12,562,0,1,63,31,1,3.337851
55,227,74,4,716,1,0,120,60,1,4.064815
55,189,53,12,688,0,1,99,49,1,3.256855
55,147,46,5,585,0,1,65,32,1,2.66888
55,179,51,10,690,1,0,86,43,1,3.084863
55,185,44,4,679,0,1,73,36,1,2.883872
55,216,30,5,774,1,0,129,64,1,3.794838
55,172,41,8,646,1,0,75,37,1,2.877855
55,124,32,7,655,0,1,46,23,1,2.708878
55,190,27,6,729,0,1,73,36,1,2.960868
55,171,37,6,700,1,0,85,42,1,3.849828
55,150,45,7,584,1,0,62,31,1,3.085865
55,126,20,6,634,0,1,47,23,1,2.532891
55,220,54,8,722,0,1,84,42,1,3.421847
55,293,62,5,929,0,1,195,97,1,4.803788
55,144,32,6,588,0,1,53,26,1,2.824872
55,199,40,11,643,1,0,99,49,1,3.60684
55,191,54,8,674,0,1,112,56,1,4.020827
55,220,35,7,718,0,1,97,48,1,3.527845
55,141,17,5,687,0,1,55,27,1,2.751885
55,158,24,14,711,0,1,78,39,1,3.442848
55,205,55,11,703,0,1,101,50,1,3.999822
55,177,32,13,623,0,1,71,35,1,3.057864
55,142,26,14,593,0,1,61,30,1,2.852873
55,188,43,14,688,1,0,85,42,1,4.046946
55,160,50,7,682,0,1,80,40,1,3.606845
55,165,45,12,628,1,0,89,44,1,3.441976
55,203,41,7,697,0,1,83,41,1,3.491832
55,191,16,4,735,0,1,65,32,1,3.427845
55,123,33,10,567,0,1,47,23,1,2.932872
55,213,57,7,704,1,0,149,74,1,4.017823
55,207,35,6,771,1,0,113,56,1,3.576837
55,154,40,7,589,1,0,61,30,1,2.812877
55,216,51,12,772,0,1,113,56,1,3.718836
55,140,30,11,661,0,1,61,30,1,2.713879
55,137,38,13,579,1,0,51,25,1,2.485889
55,109,19,6,596,0,1,43,21,1,3.17786
55,222,66,4,809,0,1,79,39,1,3.941827
55,163,49,13,606,1,0,81,40,1,3.301866
55,213,66,14,740,0,1,120,60,1,4.22581
55,123,27,6,574,0,1,52,26,1,2.505888
55,93,18,9,589,0,1,43,21,1,2.449891
55,150,29,6,666,0,1,63,31,1,3.189859
55,126,45,7,583,0,1,53,26,1,3.559884
55,186,77,12,685,0,1,92,46,1,3.371863
55,158,46,8,666,0,1,69,34,1,3.202858
55,135,15,9,590,0,1,51,25,1,2.846875
55,177,54,7,620,0,1,67,33,1,3.708834
55,190,63,3,756,0,1,81,40,1,4.160817
55,190,30,5,794,0,1,75,37,1,3.433849
55,182,28,9,729,0,1,83,41,1,3.628838
55,192,35,9,714,0,1,89,44,1,3.652836
55,103,32,6,594,0,1,47,23,1,2.614887
55,145,26,5,635,0,1,61,30,1,2.876874
55,163,53,9,643,0,1,63,31,1,3.077862
55,161,33,8,658,0,1,57,28,1,2.765879
55,131,22,7,652,0,1,55,27,1,2.748878
55,163,21,9,700,0,1,67,33,1,2.904868
55,137,29,6,661,0,1,59,29,1,2.71388
55,227,55,10,773,0,1,128,64,1,4.032809
55,200,48,10,739,1,0,87,43,1,3.63384
55,122,15,9,581,0,1,45,22,1,2.947856
55,164,37,9,649,1,0,95,47,1,3.84283
55,188,47,8,638,0,1,87,43,1,3.254854
55,174,22,5,744,0,1,73,36,1,3.049869
55,221,40,6,800,1,0,97,48,1,3.587847
55,142,21,4,587,1,0,59,29,1,2.713914
55,162,36,10,677,1,0,84,42,1,3.474887
55,209,40,8,775,0,1,79,39,1,3.599888
55,163,42,5,716,0,1,81,40,1,3.368892
55,157,40,7,631,1,0,73,36,1,2.674916
55,198,52,8,744,1,0,99,49,1,3.426887
55,177,29,7,705,0,1,74,37,1,3.1419
55,172,50,10,664,1,0,105,52,1,4.05287
55,157,33,6,616,1,0,71,35,1,3.178899
55,189,37,7,661,0,1,75,37,1,3.426891
55,185,25,7,684,0,1,70,35,1,3.39189
55,139,28,10,586,0,1,61,30,1,3.103899
55,152,60,6,639,0,1,57,28,1,3.214896
55,183,45,8,667,1,0,95,47,1,3.373893
55,199,36,8,717,0,1,95,47,1,3.352892
55,174,28,6,705,0,1,67,33,1,3.210899
55,193,42,7,714,0,1,109,54,1,3.681882
55,172,36,9,621,0,1,85,42,1,2.982906
55,156,45,6,661,0,1,75,37,1,3.127896
55,107,26,9,479,1,0,39,19,1,2.074935
55,208,59,6,734,0,1,96,48,1,3.863878
55,155,47,9,546,1,0,57,28,1,3.309892
55,237,60,6,713,1,0,98,49,1,3.396894
55,204,88,10,709,0,1,87,43,1,3.840869
55,161,33,5,641,0,1,57,28,1,3.1729
55,124,20,4,596,0,1,49,24,1,3.378891
55,161,38,11,712,1,0,77,38,1,3.074908
55,111,23,5,645,0,1,45,22,1,2.876906
55,177,41,7,691,0,1,77,38,1,3.541889
55,230,66,7,662,0,1,117,58,1,3.959872
55,202,43,8,673,0,1,91,45,1,3.328893
55,206,28,2,768,0,1,85,42,1,3.791879
55,149,49,10,605,1,0,71,35,1,3.344892
55,161,40,9,607,1,0,63,31,1,2.696918
55,161,25,3,649,0,1,69,34,1,3.345894
55,201,37,6,680,0,1,71,35,1,3.425892
55,141,31,15,606,0,1,61,30,1,3.129897
55,131,24,8,643,0,1,49,24,1,3.372511
55,165,30,5,737,0,1,63,31,1,2.896907
55,161,29,7,684,0,1,61,30,1,2.789912
55,137,31,7,649,0,1,63,31,1,3.113902
55,220,72,6,758,0,1,123,61,1,4.112867
55,147,18,6,609,0,1,50,25,1,3.124905
55,174,38,6,647,1,0,74,37,1,3.502889
55,204,26,10,731,0,1,97,48,1,3.428905
55,218,60,3,769,1,0,117,58,1,4.463858
55,158,34,6,650,0,1,55,27,1,3.309893
55,217,35,4,783,1,0,103,51,1,3.726869
55,174,37,9,672,0,1,85,42,1,3.339895
55,167,44,8,675,0,1,85,42,1,3.346892
55,197,32,8,743,0,1,93,46,1,3.239912
55,162,42,6,639,0,1,87,43,1,3.151897
55,194,46,8,729,0,1,96,48,1,3.460893
55,174,59,10,667,0,1,97,48,1,3.609884
55,231,39,8,719,0,1,113,56,1,4.193382
55,147,37,5,628,1,0,64,32,1,2.936906
55,278,59,8,768,0,1,167,83,1,4.350865
55,161,40,8,646,1,0,75,37,1,3.813882
55,125,44,4,611,0,1,47,23,1,3.41789
55,190,28,11,652,0,1,73,36,1,3.465889
55,195,34,9,682,0,1,93,46,1,3.794879
55,166,53,6,643,0,1,67,33,1,3.312895
55,162,37,7,659,0,1,71,35,1,3.255893
55,209,53,5,731,0,1,91,45,1,3.406893
55,139,20,6,643,0,1,49,24,1,2.794914
55,155,35,9,663,0,1,75,37,1,3.557886
55,106,17,14,572,0,1,40,20,1,2.516919
55,194,40,4,714,0,1,95,47,1,3.175901
55,147,42,11,612,1,0,62,31,1,2.888907
55,267,97,12,763,0,1,117,58,1,4.634853
55,213,59,6,717,0,1,113,56,1,4.173866
55,160,36,4,714,0,1,86,43,1,4.024871
55,181,50,7,647,0,1,81,40,1,3.278894
55,150,29,8,701,0,1,67,33,1,3.036904
55,210,80,3,735,1,0,88,44,1,4.542858
55,129,23,11,610,0,1,69,34,1,3.350893
55,208,69,6,691,1,0,115,57,1,4.83584
55,152,31,14,608,0,1,69,34,1,3.132902
55,147,26,8,671,0,1,67,33,1,3.011902
55,160,25,4,632,1,0,62,31,1,3.221896
55,144,39,7,579,0,1,65,32,1,2.941906
55,112,13,10,596,0,1,49,24,1,2.674914
55,186,45,4,658,0,1,97,48,1,3.684885
55,137,34,10,591,0,1,49,24,1,3.236897
55,164,36,12,637,0,1,63,31,1,3.273896
55,222,73,11,715,1,0,133,66,1,5.273879
55,184,44,4,721,1,0,83,41,1,3.947907
55,138,25,7,598,0,1,53,26,1,2.957933
55,194,48,6,744,0,1,112,56,1,4.705896
55,177,38,5,651,1,0,85,42,1,3.62492
55,168,38,3,736,0,1,69,34,1,3.735914
55,124,20,7,569,0,1,51,25,1,3.068928
55,198,55,10,670,0,1,89,44,1,3.87091
55,204,53,5,653,1,0,105,52,1,4.204906
55,211,67,9,748,0,1,76,38,1,3.866908
55,165,29,5,654,1,0,69,34,1,3.331922
55,220,39,9,745,0,1,101,50,1,4.086902
55,116,17,5,609,0,1,47,23,1,2.956934
55,205,56,12,646,1,0,112,56,1,3.349921
55,205,48,8,700,1,0,98,49,1,3.40892
55,142,26,5,641,0,1,55,27,1,2.61094
55,172,36,6,744,0,1,67,33,1,2.98593
55,167,36,12,721,1,0,68,34,1,2.853933
55,171,78,2,640,0,1,73,36,1,3.756912
55,268,39,5,804,1,0,115,57,1,4.071907
55,169,40,13,658,0,1,93,46,1,3.197927
55,198,73,9,664,1,0,97,48,1,3.572917
55,191,63,11,698,1,0,109,54,1,3.861913
55,223,94,9,709,0,1,97,48,1,4.396899
55,183,41,8,769,0,1,77,38,1,3.613914
55,220,39,11,673,0,1,107,53,1,3.936908
55,166,53,5,644,0,1,59,29,1,3.218924
55,183,44,13,625,0,1,83,41,1,3.41992
55,132,22,12,631,0,1,54,27,1,2.67294
55,195,31,9,720,0,1,85,42,1,3.666913
55,183,44,17,625,0,1,76,38,1,2.971931
55,158,30,9,659,0,1,67,33,1,2.741937
55,187,48,7,657,1,0,75,37,1,3.116928
55,159,38,5,672,0,1,69,34,1,3.276917
55,157,42,9,611,1,0,73,36,1,4.029909
55,229,68,4,787,0,1,105,52,1,5.015884
55,166,41,8,632,0,1,65,32,1,3.406919
55,132,25,5,603,0,1,49,24,1,2.63994
55,159,31,7,670,0,1,63,31,1,2.877934
55,125,35,8,533,1,0,45,22,1,2.72194
55,189,37,6,766,0,1,72,36,1,3.696913
55,189,53,7,710,0,1,102,51,1,3.615922
55,168,35,11,634,0,1,59,29,1,3.180927
55,165,47,10,626,1,0,69,34,1,3.659915
55,195,51,6,706,0,1,87,43,1,3.95791
55,167,32,6,661,1,0,97,48,1,3.998899
55,179,42,7,711,1,0,95,47,1,4.189905
55,173,54,8,686,1,0,81,40,1,3.89891
55,189,73,4,679,0,1,90,45,1,3.866906
55,211,52,9,678,1,0,99,49,1,3.965917
55,171,26,7,696,0,1,59,29,1,3.438922
55,175,53,6,712,0,1,93,46,1,4.546896
55,206,39,13,705,0,1,76,38,1,3.02193
55,142,30,10,622,0,1,63,31,1,3.064927
55,186,40,6,740,0,1,107,53,1,3.40092
55,153,46,7,685,0,1,65,32,1,3.482918
55,173,37,10,637,0,1,72,36,1,3.210925
55,183,49,11,633,0,1,81,40,1,3.951905
55,169,26,7,669,1,0,68,34,1,3.193925
55,132,25,11,635,0,1,55,27,1,3.157929
55,173,54,9,649,1,0,94,47,1,3.496916
55,189,63,12,749,1,0,88,44,1,3.564917
55,148,36,10,610,0,1,55,27,1,3.123929
55,157,32,6,644,0,1,59,29,1,4.089906
55,159,26,4,724,0,1,63,31,1,3.770913
55,179,31,9,710,0,1,89,44,1,4.760891
55,143,16,4,596,0,1,53,26,1,3.235926
55,171,40,8,670,1,0,79,39,1,3.600917
55,97,27,7,555,0,1,39,19,1,2.653939
55,163,25,12,645,0,1,69,34,1,3.663916
55,207,48,5,824,0,1,91,45,1,4.717893
55,195,44,9,644,1,0,84,42,1,5.787865
55,192,44,4,750,0,1,105,52,1,4.91689
55,138,43,6,530,1,0,54,27,1,3.550906
55,175,51,9,665,0,1,74,37,1,4.413898
55,140,47,6,595,0,1,53,26,1,4.40442
55,258,75,7,768,1,0,151,75,1,5.396874
55,139,41,5,650,1,0,61,30,1,4.125904
55,143,32,6,671,0,1,63,31,1,4.826908
55,182,26,7,703,0,1,69,34,1,4.445926
55,194,38,5,701,1,0,86,43,1,4.854919
55,132,29,6,675,0,1,59,29,1,4.030933
55,136,18,10,651,0,1,55,27,1,3.688939
55,194,80,6,649,0,1,85,42,1,4.415926
55,152,32,6,620,1,0,63,31,1,3.412941
55,116,31,12,532,1,0,46,23,1,2.971951
55,157,63,11,628,1,0,83,41,1,4.665923
55,234,68,3,805,1,0,131,65,1,6.113896
55,183,61,11,707,0,1,99,49,1,5.386909
55,181,57,13,673,1,0,87,43,1,5.004918
55,190,45,6,682,1,0,96,48,1,4.759922
55,177,60,5,660,0,1,73,36,1,5.185912
55,153,32,6,624,1,0,65,32,1,4.432925
55,195,67,4,663,1,0,87,43,1,5.072916
55,201,38,10,633,1,0,99,49,1,5.194911
55,145,31,8,584,0,1,55,27,1,4.391923
55,149,23,12,611,0,1,57,28,1,4.336926
55,198,40,8,718,0,1,73,36,1,5.426909
55,161,41,11,620,0,1,68,34,1,4.22593
55,138,15,8,595,0,1,47,23,1,3.938934
55,162,49,9,600,1,0,62,31,1,4.014933
55,240,54,6,734,1,0,132,66,1,6.337891
55,219,43,8,781,0,1,111,55,1,5.467908
55,162,43,5,725,0,1,75,37,1,4.773921
55,200,59,6,737,0,1,95,47,1,5.466923
55,213,23,12,758,0,1,105,52,1,5.912912
55,154,41,6,664,0,1,61,30,1,3.92494
55,209,43,9,701,0,1,83,41,1,4.380937
55,148,24,8,607,0,1,57,28,1,3.20695
55,130,31,7,631,0,1,51,25,1,3.216952
55,133,24,6,664,0,1,54,27,1,3.303954
55,102,14,3,569,0,1,41,20,1,2.508962
55,143,14,7,721,0,1,60,30,1,2.964957
55,214,25,8,738,0,1,107,53,1,3.720944
55,214,76,8,724,1,0,113,56,1,3.893943
55,188,51,5,680,1,0,101,50,1,3.617947
55,188,37,5,698,0,1,97,48,1,3.66795
55,213,85,3,743,1,0,99,49,1,4.288934
55,182,56,9,606,0,1,87,43,1,3.105948
55,175,39,7,638,0,1,67,33,1,2.979955
55,162,47,5,665,0,1,65,32,1,2.971956
55,180,38,10,680,0,1,105,52,1,3.290951
55,153,25,5,681,0,1,59,29,1,3.162954
55,210,59,10,700,1,0,91,45,1,3.671946
55,170,25,6,689,0,1,81,40,1,3.469951
55,309,69,10,819,0,1,185,92,1,4.570931
55,189,41,7,746,0,1,90,45,1,3.856942
55,177,43,3,722,0,1,73,36,1,4.077939
55,169,30,9,694,0,1,60,30,1,3.39295
55,187,46,9,691,1,0,90,45,1,4.112942
