NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
75,373,110,12,1385,0,1,127,63,1,8.377029
75,283,59,16,1136,0,1,77,38,1,6.284976
75,305,58,15,1213,0,1,108,54,1,6.681963
75,302,63,14,1207,1,0,83,41,1,6.960965
75,379,107,9,1359,0,1,207,103,1,8.307971
75,290,32,10,1206,0,1,81,40,1,6.501974
75,255,80,15,1048,1,0,82,41,1,5.107981
75,322,51,9,1297,0,1,103,51,1,6.384498
75,347,73,17,1231,1,0,113,56,1,6.657975
75,278,66,11,1138,0,1,79,39,1,5.47898
75,370,83,21,1159,1,0,138,69,1,6.862976
75,383,104,17,1399,1,0,175,87,1,7.646977
75,395,48,11,1416,0,1,143,71,1,7.618024
75,400,80,13,1417,1,0,157,78,1,7.344972
75,232,55,13,1120,0,1,77,38,1,5.853976
75,215,55,10,1066,0,1,63,31,1,5.198981
75,414,98,10,1361,0,1,183,91,1,8.797966
75,348,80,13,1164,1,0,103,51,1,7.101974
75,371,92,8,1396,0,1,137,68,1,7.96997
75,371,125,9,1259,1,0,159,79,1,7.395972
75,264,74,16,1163,1,0,97,48,1,6.151976
75,333,80,13,1258,0,1,125,62,1,6.751976
75,354,81,13,1240,0,1,129,64,1,6.852974
75,308,58,26,1183,0,1,100,50,1,5.882979
75,332,91,10,1218,1,0,153,76,1,6.714983
75,409,93,15,1226,0,1,153,76,1,7.341979
75,304,55,13,1247,0,1,97,48,1,5.763983
75,336,78,7,1339,0,1,113,56,1,6.527982
75,282,56,7,1231,0,1,75,37,1,6.463982
75,316,78,14,1241,0,1,117,58,1,6.410982
75,356,120,7,1264,0,1,147,73,1,8.445977
75,319,77,13,1165,1,0,92,46,1,7.984977
75,418,79,12,1331,1,0,178,89,1,8.032976
75,341,125,14,1263,0,1,128,64,1,7.01498
75,301,57,11,1266,0,1,85,42,1,6.439981
75,266,71,5,1333,0,1,83,41,1,6.075982
75,311,42,10,1203,0,1,101,50,1,6.796978
75,250,41,10,1231,0,1,79,39,1,5.930981
75,275,63,16,1113,1,0,87,43,1,5.142985
75,311,104,15,1192,1,0,129,64,1,5.947983
75,322,112,20,1190,1,0,159,79,1,7.184983
75,319,84,21,1114,1,0,95,47,1,6.604979
75,289,39,9,1284,0,1,83,41,1,5.757984
75,416,130,12,1379,0,1,175,87,1,7.746977
75,298,55,9,1166,1,0,87,43,1,6.49198
75,208,50,16,1063,0,1,65,32,1,5.611071
75,315,61,15,1184,1,0,121,60,1,6.227585
75,309,78,21,1100,0,1,113,56,1,5.902985
75,291,54,11,1199,0,1,87,43,1,5.768984
75,275,80,16,1106,1,0,93,46,1,6.218984
75,299,52,11,1220,0,1,86,43,1,6.310982
75,390,99,9,1318,0,1,141,70,1,8.043979
75,276,74,17,1109,1,0,96,48,1,6.016982
75,370,65,18,1293,1,0,109,54,1,6.169982
75,307,70,17,1185,1,0,117,58,1,6.179984
75,434,92,7,1416,1,0,180,90,1,7.957975
75,296,42,17,1292,0,1,87,43,1,6.443981
75,277,58,13,1216,1,0,89,44,1,6.162981
75,306,99,16,1193,0,1,125,62,1,6.902982
75,239,62,15,991,1,0,65,32,1,5.508986
75,205,62,14,1102,0,1,63,31,1,6.156979
75,263,56,13,1125,0,1,75,37,1,6.403983
75,304,61,14,1134,1,0,95,47,1,6.089982
75,284,44,8,1193,0,1,80,40,1,5.262985
75,260,80,15,1013,1,0,83,41,1,6.044981
75,322,83,14,1242,0,1,107,53,1,6.621984
75,330,57,10,1313,0,1,88,44,1,6.264979
75,285,50,8,1131,0,1,87,43,1,5.637498
75,357,85,12,1173,1,0,131,65,1,6.37198
75,242,33,9,1125,0,1,69,34,1,5.231983
75,281,73,10,1083,1,0,90,45,1,6.456978
75,270,69,12,1102,0,1,91,45,1,6.466978
75,341,83,13,1312,1,0,150,75,1,7.948972
75,272,65,11,1079,0,1,75,37,1,6.505015
75,238,61,17,1086,1,0,78,39,1,6.643024
75,348,67,14,1228,0,1,121,60,1,6.654979
75,330,66,17,1141,1,0,119,59,1,7.258212
75,320,82,12,1267,0,1,99,49,1,6.386982
75,284,57,14,1133,1,0,93,46,1,6.054981
75,430,80,11,1428,0,1,198,99,1,8.428977
75,316,68,14,1257,1,0,113,56,1,6.282986
75,263,58,11,1200,0,1,97,48,1,6.277987
75,246,47,11,1074,0,1,73,36,1,5.293988
75,314,68,14,1254,0,1,119,59,1,6.701984
75,333,63,10,1230,0,1,119,59,1,6.704983
75,369,107,15,1192,0,1,149,74,1,7.043981
75,255,66,12,1124,0,1,87,43,1,6.242986
75,327,88,21,1172,1,0,121,60,1,6.81698
75,337,77,13,1241,1,0,110,55,1,6.386985
75,331,87,17,1147,0,1,105,52,1,7.061982
75,275,45,13,1133,0,1,79,39,1,5.917984
75,383,67,7,1282,0,1,153,76,1,7.682979
75,339,105,17,1308,1,0,169,84,1,8.328977
75,373,127,14,1236,1,0,157,78,1,8.061981
75,401,110,9,1404,1,0,152,76,1,7.73198
75,296,71,11,1153,1,0,102,51,1,5.808986
75,274,55,12,1147,0,1,79,39,1,5.611984
75,265,51,19,1131,0,1,72,36,1,5.998982
75,285,65,13,1110,0,1,83,41,1,5.661987
75,243,50,13,1058,0,1,71,35,1,5.86899
75,313,73,11,1231,0,1,105,52,1,7.37598
75,306,59,15,1208,0,1,89,44,1,6.932981
75,281,62,12,1141,0,1,105,52,1,6.201047
75,314,69,12,1246,1,0,103,51,1,6.434986
75,432,118,8,1333,1,0,179,89,1,8.269979
75,321,90,13,1236,0,1,116,58,1,6.871033
75,270,59,14,1084,0,1,77,38,1,6.192986
75,345,69,14,1200,0,1,123,61,1,7.509032
75,257,38,17,1150,0,1,73,36,1,5.683987
75,337,84,8,1245,1,0,103,51,1,6.152982
75,369,104,13,1321,0,1,183,91,1,7.789976
75,336,73,20,1181,1,0,119,59,1,6.392981
75,412,85,19,1339,1,0,196,98,1,8.703977
75,313,69,13,1196,0,1,95,47,1,6.559984
75,401,128,13,1349,1,0,167,83,1,8.636975
75,397,113,15,1347,0,1,166,83,1,7.68098
75,273,45,9,1253,0,1,93,46,1,5.679985
75,274,75,14,1045,1,0,87,43,1,5.637975
75,384,76,18,1315,0,1,146,73,1,6.923983
75,406,70,11,1344,0,1,147,73,1,7.379979
75,349,97,20,1166,1,0,116,58,1,7.060984
75,268,69,15,1107,0,1,85,42,1,6.527982
75,413,99,5,1307,0,1,227,113,1,8.06398
75,285,62,18,1245,0,1,87,43,1,5.539988
75,381,121,13,1250,0,1,155,77,1,7.299983
75,252,55,12,1085,0,1,73,36,1,5.965984
75,301,62,19,1298,1,0,107,53,1,6.134504
75,314,96,13,1197,1,0,133,66,1,7.394977
75,228,43,13,1154,0,1,67,33,1,6.755986
75,382,90,9,1357,1,0,188,94,1,7.960983
75,237,51,9,1117,0,1,71,35,1,6.202986
75,305,50,16,1213,0,1,85,42,1,5.460985
75,317,65,17,1266,0,1,92,46,1,5.849987
75,400,50,12,1488,1,0,132,66,1,7.682985
75,344,69,13,1302,0,1,119,59,1,6.573984
75,284,37,13,1189,0,1,79,39,1,6.041987
75,303,69,12,1196,1,0,131,65,1,6.249985
75,279,74,16,1089,0,1,97,48,1,5.743987
75,336,89,8,1309,0,1,152,76,1,7.331979
75,454,84,14,1587,0,1,173,86,1,8.18898
75,343,77,11,1243,0,1,131,65,1,6.381987
75,434,139,22,1306,0,1,189,94,1,7.818978
75,305,36,13,1249,0,1,93,46,1,7.104983
75,391,136,12,1243,1,0,181,90,1,8.451981
75,326,33,14,1272,0,1,90,45,1,6.510987
75,352,103,8,1314,1,0,155,77,1,7.803969
75,397,63,14,1263,1,0,155,77,1,6.980983
75,339,70,17,1206,0,1,117,58,1,7.276982
75,342,100,14,1270,1,0,149,74,1,6.706985
75,278,50,11,1307,0,1,83,41,1,6.353986
75,266,42,6,1216,0,1,77,38,1,5.614989
75,390,91,15,1296,0,1,145,72,1,7.212983
75,247,49,11,1141,0,1,79,39,1,5.400989
75,284,64,17,1074,1,0,88,44,1,5.990987
75,303,48,9,1216,0,1,86,43,1,6.188987
75,278,62,17,1264,0,1,116,58,1,7.126982
75,342,73,15,1285,0,1,142,71,1,7.367984
75,387,79,13,1354,1,0,173,86,1,8.318983
75,256,56,15,1116,0,1,83,41,1,5.552989
75,366,104,15,1222,0,1,131,65,1,6.650983
75,328,73,11,1220,0,1,93,46,1,6.328983
75,380,93,11,1267,0,1,141,70,1,7.172985
75,355,62,13,1335,0,1,135,67,1,6.806984
75,317,91,9,1157,1,0,126,63,1,7.072986
75,249,47,13,1100,0,1,77,38,1,6.098987
75,298,65,12,1211,1,0,100,50,1,6.537984
75,393,107,11,1282,1,0,207,103,1,8.747982
75,395,78,13,1250,0,1,144,72,1,7.561984
75,258,44,4,1214,0,1,75,37,1,6.531987
75,249,62,13,1128,0,1,73,36,1,6.568987
75,320,77,9,1225,1,0,113,56,1,6.738984
75,375,106,15,1333,0,1,151,75,1,7.202981
75,295,79,18,1175,0,1,104,52,1,6.383988
75,338,72,16,1158,0,1,117,58,1,7.153986
75,329,79,10,1175,1,0,112,56,1,6.077987
75,368,81,11,1357,1,0,173,86,1,7.496982
75,355,66,17,1243,0,1,134,67,1,7.206987
75,334,52,13,1259,0,1,117,58,1,7.544985
75,351,80,16,1357,0,1,154,77,1,6.961884
75,310,58,17,1197,1,0,93,46,1,7.147559
75,359,58,21,1200,0,1,143,71,1,6.909001
75,211,38,13,1071,0,1,59,29,1,6.388984
75,363,98,15,1220,1,0,159,79,1,7.239985
75,389,77,9,1394,0,1,147,73,1,6.993987
75,329,99,15,1202,0,1,100,50,1,5.937635
75,349,90,13,1116,0,1,141,70,1,7.686364
75,371,85,11,1412,0,1,123,61,1,8.4203
75,338,84,14,1198,0,1,119,59,1,6.371471
75,365,68,13,1374,0,1,145,72,1,6.739441
75,335,59,12,1306,1,0,109,54,1,6.213482
75,343,45,13,1280,0,1,93,46,1,6.082494
75,422,108,11,1416,1,0,243,121,1,9.85718
75,287,49,15,1246,0,1,93,46,1,7.059936
75,297,47,13,1309,0,1,97,48,1,7.132408
75,311,46,14,1271,0,1,85,42,1,6.996419
75,305,77,21,1125,0,1,100,50,1,5.814519
75,267,77,16,1059,0,1,95,47,1,5.807517
75,339,75,12,1213,0,1,117,58,1,6.114489
75,299,69,16,1214,0,1,111,55,1,6.283477
75,340,59,14,1344,0,1,109,54,1,6.498461
75,330,87,12,1179,0,1,117,58,1,7.137405
75,292,62,10,1171,1,0,97,48,1,5.999503
75,336,69,8,1342,1,0,141,70,1,6.375472
75,314,43,14,1326,0,1,89,44,1,5.989506
75,288,57,7,1202,0,1,99,49,1,6.712441
75,297,69,7,1178,0,1,103,51,1,6.492463
75,371,40,11,1391,0,1,137,68,1,6.852953
75,416,83,14,1276,0,1,168,84,1,8.972257
75,288,74,14,1215,0,1,84,42,1,6.996432
75,287,41,9,1252,0,1,77,38,1,6.363522
75,341,81,22,1214,0,1,126,63,1,6.568459
75,340,52,13,1272,0,1,123,61,1,6.459457
75,283,60,16,1184,0,1,85,42,1,5.531541
75,303,66,13,1249,0,1,105,52,1,7.180404
75,386,55,14,1421,0,1,159,79,1,7.715359
75,353,82,11,1251,0,1,129,64,1,6.238483
75,303,66,16,1107,0,1,93,46,1,6.0275
75,393,72,8,1390,1,0,181,90,1,7.048415
75,332,81,14,1247,0,1,141,70,1,7.065416
75,299,77,15,1147,0,1,99,49,1,6.319475
75,362,95,14,1328,0,1,169,84,1,7.766355
75,365,88,15,1322,0,1,113,56,1,6.546457
75,336,46,12,1166,0,1,102,51,1,5.739528
75,319,43,11,1334,0,1,111,55,1,6.661445
75,302,73,17,1173,0,1,91,45,1,5.338557
75,145,23,9,980,0,1,46,23,1,4.199651
75,362,99,13,1172,1,0,201,100,1,8.067332
75,424,77,9,1303,1,0,179,89,1,8.013373
75,411,175,8,1353,1,0,233,116,1,7.983506
75,351,60,7,1294,0,1,125,62,1,6.812593
75,291,63,15,1116,0,1,106,53,1,5.790658
75,282,65,14,1132,0,1,93,46,1,6.784596
75,237,34,19,1108,0,1,64,32,1,5.94117
75,289,49,15,1151,0,1,82,41,1,6.824111
75,241,82,12,1097,0,1,75,37,1,5.557671
75,239,44,10,1121,0,1,70,35,1,5.177694
75,306,84,12,1222,1,0,139,69,1,6.722602
75,296,53,13,1143,0,1,87,43,1,5.936647
75,323,89,14,1191,0,1,132,66,1,6.730602
75,291,47,21,1184,0,1,99,49,1,6.564622
75,410,86,12,1419,1,0,207,103,1,7.43956
75,370,117,10,1346,0,1,163,81,1,7.320566
75,334,65,14,1288,0,1,108,54,1,6.778609
75,347,69,11,1285,0,1,127,63,1,7.534551
75,273,53,19,1227,0,1,82,41,1,5.643666
75,363,82,13,1263,0,1,153,76,1,7.123578
75,408,65,10,1313,0,1,157,78,1,8.059517
75,276,76,19,1147,0,1,89,44,1,5.748659
75,241,40,9,1190,0,1,71,35,1,5.1087
75,287,48,13,1201,0,1,81,40,1,5.353681
75,343,81,13,1261,1,0,107,53,1,6.237633
75,328,68,9,1290,1,0,127,63,1,7.722542
75,357,51,12,1256,0,1,119,59,1,7.125579
75,240,42,17,1207,0,1,77,38,1,5.369682
75,306,96,14,1190,1,0,153,76,1,6.463616
75,394,137,14,1272,1,0,205,102,1,8.23851
75,293,79,12,1135,1,0,82,41,1,5.447678
75,357,101,8,1268,1,0,141,70,1,6.847591
75,383,59,5,1446,0,1,131,65,1,6.960589
75,273,43,11,1144,0,1,79,39,1,6.326627
75,358,59,12,1318,0,1,111,55,1,6.532613
75,311,85,14,1195,1,0,118,59,1,6.126601
75,317,77,11,1206,1,0,141,70,1,7.546553
75,310,55,14,1121,0,1,109,54,1,6.789596
75,328,82,10,1286,0,1,133,66,1,7.015588
75,338,110,18,1153,0,1,130,65,1,6.721604
75,299,70,17,1130,0,1,95,47,1,6.100639
75,234,63,16,1063,0,1,67,33,1,5.487673
75,362,53,10,1290,1,0,148,74,1,7.91153
75,308,69,11,1263,0,1,137,68,1,6.661603
75,326,63,11,1361,0,1,141,70,1,7.321567
75,256,39,10,1119,0,1,73,36,1,5.294685
75,423,136,12,1392,0,1,170,85,1,9.873476
75,386,47,12,1566,0,1,138,69,1,6.969705
75,266,46,17,1240,0,1,91,45,1,5.662762
75,261,58,10,1156,0,1,73,36,1,5.572766
75,315,72,17,1217,1,0,123,61,1,6.735716
75,414,113,13,1411,0,1,226,113,1,8.997617
75,326,56,6,1300,0,1,85,42,1,6.238734
75,327,68,14,1250,0,1,99,49,1,6.708715
75,322,72,9,1144,1,0,101,50,1,6.410727
75,297,71,14,1164,1,0,105,52,1,6.55672
75,341,85,15,1189,0,1,133,66,1,7.433686
75,335,22,5,1377,0,1,111,55,1,6.361729
75,316,57,13,1257,0,1,125,62,1,6.693716
75,231,54,13,1124,0,1,69,34,1,6.681715
75,294,69,13,1163,1,0,94,47,1,5.65576
75,359,67,10,1390,1,0,175,87,1,7.175698
75,261,77,15,1063,0,1,87,43,1,5.740758
75,356,76,18,1294,1,0,135,67,1,7.556676
75,264,66,8,1112,0,1,85,42,1,5.338773
75,372,106,9,1292,0,1,189,94,1,8.726628
75,336,108,10,1175,0,1,151,75,1,7.63724
75,268,36,14,1148,0,1,75,37,1,5.015787
75,366,84,8,1229,1,0,147,73,1,7.078697
75,302,68,19,1090,1,0,101,50,1,6.090743
75,324,77,21,1250,1,0,121,60,1,7.017703
75,243,25,10,1174,0,1,69,34,1,5.798754
75,312,51,10,1346,0,1,87,43,1,5.823765
75,275,35,9,1239,0,1,81,40,1,4.733801
75,264,86,18,1081,0,1,99,49,1,6.706713
75,357,88,11,1305,0,1,170,85,1,7.748672
75,283,63,16,1166,0,1,87,43,1,4.994788
75,316,55,10,1233,1,0,109,54,1,6.007743
75,336,75,10,1185,0,1,121,60,1,6.40573
75,363,68,8,1221,1,0,157,78,1,6.786711
75,337,61,8,1290,0,1,133,66,1,6.675718
