NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
20,0,0,0,7,1,0,16,8,1,0.378995
20,0,0,0,7,1,0,19,9,1,0.378984
20,0,0,0,8,1,0,17,8,1,0.369013
20,0,1,0,7,1,0,16,8,1,0.326983
20,0,0,0,4,1,0,18,9,1,0.304002
20,0,0,0,8,1,0,16,8,1,0.323001
20,0,0,0,3,1,0,16,8,1,0.305001
20,0,0,0,12,1,0,17,8,1,0.333992
20,0,1,0,3,0,1,17,8,1,0.346992
20,0,0,0,7,1,0,16,8,1,0.308998
20,0,0,0,7,0,1,17,8,1,0.336994
20,0,0,0,1,1,0,16,8,1,0.303995
20,0,0,0,6,1,0,16,8,1,0.319
20,0,0,0,2,1,0,16,8,1,0.291998
20,0,0,0,8,1,0,16,8,1,0.371997
20,0,0,0,11,1,0,16,8,1,0.363996
20,0,0,0,6,1,0,16,8,1,0.297999
20,0,0,0,1,1,0,17,8,1,0.285998
20,0,0,0,14,1,0,16,8,1,0.280999
20,0,0,0,8,1,0,18,9,1,0.290997
20,0,0,0,6,1,0,18,9,1,0.303025
20,0,0,0,5,1,0,16,8,1,0.271962
20,0,0,0,7,1,0,16,8,1,0.283997
20,0,0,0,8,1,0,18,9,1,0.304995
20,0,0,0,6,0,1,15,7,1,0.266026
20,0,0,0,3,0,1,9,4,1,0.210967
20,0,0,0,1,1,0,18,9,1,0.292999
20,0,0,0,11,1,0,19,9,1,0.310996
20,0,0,0,7,0,1,17,8,1,0.292997
20,0,0,0,8,1,0,16,8,1,0.310993
20,0,0,0,0,1,0,16,8,1,0.325994
20,0,0,0,5,1,0,18,9,1,0.321005
20,0,0,0,13,1,0,16,8,1,0.305
20,0,0,0,1,0,1,17,8,1,0.246962
20,0,0,0,5,1,0,16,8,1,0.274967
20,0,0,0,6,0,1,9,4,1,0.205996
20,0,3,0,5,1,0,18,9,1,0.295999
20,0,0,0,3,1,0,16,8,1,0.277023
20,0,0,0,2,0,1,15,7,1,0.251993
20,0,0,0,8,1,0,18,9,1,0.312984
20,0,0,0,9,0,1,17,8,1,0.344009
20,0,0,0,11,1,0,14,7,1,0.404982
20,0,0,0,6,1,0,16,8,1,0.323995
20,0,0,0,4,1,0,17,8,1,0.327997
20,0,0,0,11,1,0,14,7,1,0.349998
20,0,1,0,7,1,0,14,7,1,0.310027
20,0,0,0,2,1,0,18,9,1,0.357994
20,0,0,0,7,1,0,19,9,1,0.393996
20,0,0,0,1,1,0,18,9,1,0.318993
20,0,0,0,7,1,0,14,7,1,0.33501
20,0,0,0,7,0,1,13,6,1,0.378977
20,0,0,0,3,0,1,9,4,1,0.383996
20,0,0,0,12,1,0,14,7,1,0.500993
20,0,0,0,7,0,1,15,7,1,0.508998
20,0,1,0,6,1,0,18,9,1,0.527999
20,0,0,0,10,1,0,16,8,1,0.536997
20,0,0,0,7,1,0,18,9,1,0.468997
20,0,0,0,7,1,0,18,9,1,0.453998
20,0,0,0,4,0,1,13,6,1,0.374999
20,0,0,0,13,1,0,18,9,1,0.473995
20,0,0,0,4,0,1,17,8,1,0.479994
20,0,0,0,7,0,1,17,8,1,0.466997
20,0,0,0,11,1,0,19,9,1,0.564994
20,0,0,0,7,1,0,16,8,1,0.457001
20,0,0,0,3,1,0,14,7,1,0.466993
20,0,0,0,3,1,0,16,8,1,0.443997
20,0,0,0,7,1,0,18,9,1,0.531994
20,0,0,0,5,1,0,16,8,1,0.459996
20,0,1,0,6,0,1,17,8,1,0.439994
20,0,0,0,7,1,0,18,9,1,0.534995
20,0,0,0,3,1,0,16,8,1,0.490994
20,0,0,0,7,1,0,18,9,1,0.528
20,0,1,0,7,1,0,18,9,1,0.565994
20,0,0,0,4,0,1,17,8,1,0.431997
20,0,1,0,6,0,1,17,8,1,0.605992
20,0,1,0,4,0,1,13,6,1,0.470993
20,0,0,0,2,1,0,18,9,1,0.519995
20,0,0,0,6,1,0,18,9,1,0.496992
20,0,0,0,11,1,0,14,7,1,0.456997
20,0,0,0,6,1,0,18,9,1,0.587995
20,0,0,0,1,1,0,16,8,1,0.487996
20,0,0,0,5,1,0,16,8,1,0.459995
20,0,0,0,8,1,0,18,9,1,0.557994
20,0,2,0,4,0,1,15,7,1,0.447998
20,0,0,0,8,1,0,18,9,1,0.511994
20,0,0,0,3,1,0,16,8,1,0.418997
20,0,0,0,7,1,0,16,8,1,0.421997
20,0,0,0,1,1,0,14,7,1,0.422994
20,0,0,0,0,1,0,14,7,1,0.399998
20,0,0,0,12,0,1,17,8,1,0.456998
20,0,0,0,13,1,0,16,8,1,0.501997
20,0,0,0,4,1,0,14,7,1,0.461992
20,0,0,0,4,1,0,14,7,1,0.440995
20,0,0,0,7,1,0,16,8,1,0.505994
20,0,0,0,10,1,0,16,8,1,0.463999
20,0,0,0,1,0,1,17,8,1,0.391998
20,0,0,0,0,1,0,18,9,1,0.444997
20,0,0,0,7,1,0,18,9,1,0.538994
20,0,0,0,8,1,0,18,9,1,0.570995
20,0,0,0,4,0,1,11,5,1,0.414
20,0,0,0,6,1,0,14,7,1,0.524991
20,0,0,0,7,0,1,17,8,1,0.551996
20,0,0,0,8,1,0,18,9,1,0.508994
20,0,0,0,15,1,0,19,9,1,0.579996
20,0,0,0,5,1,0,14,7,1,0.418996
20,0,1,0,12,1,0,16,8,1,0.527003
20,0,0,0,14,1,0,18,9,1,0.462997
20,0,0,0,1,1,0,16,8,1,0.418995
20,0,0,0,9,1,0,18,9,1,0.512996
20,0,0,0,8,0,1,17,8,1,0.452992
20,0,1,0,6,1,0,16,8,1,0.484983
20,0,0,0,6,1,0,18,9,1,0.480995
20,0,0,0,6,1,0,16,8,1,0.519998
20,0,0,0,15,1,0,18,9,1,0.439001
20,0,3,0,8,0,1,15,7,1,0.459996
20,0,1,0,7,1,0,18,9,1,0.490995
20,0,0,0,11,1,0,18,9,1,0.471997
20,0,0,0,7,0,1,17,8,1,0.474995
20,0,0,0,3,0,1,17,8,1,0.434
20,0,0,0,6,1,0,18,9,1,0.501995
20,0,0,0,0,1,0,16,8,1,0.500996
20,0,0,0,1,1,0,18,9,1,0.448996
20,0,0,0,2,1,0,16,8,1,0.509995
20,0,0,0,1,0,1,15,7,1,0.444995
20,0,1,0,7,1,0,19,9,1,0.499
20,0,0,0,11,1,0,18,9,1,0.475996
20,0,0,0,7,0,1,17,8,1,0.458994
20,0,0,0,7,1,0,17,8,1,0.463006
20,0,0,0,9,1,0,16,8,1,0.463
20,0,0,0,0,1,0,14,7,1,0.467997
20,0,0,0,3,0,1,17,8,1,0.544993
20,0,0,0,2,1,0,16,8,1,0.442001
20,0,0,0,9,1,0,18,9,1,0.480994
20,0,0,0,6,0,1,11,5,1,0.340997
20,0,0,0,2,0,1,17,8,1,0.450995
20,0,0,0,4,1,0,16,8,1,0.465995
20,0,0,0,1,1,0,18,9,1,0.432997
20,0,0,0,1,1,0,16,8,1,0.450995
20,0,0,0,7,1,0,16,8,1,0.499992
20,0,0,0,5,0,1,17,8,1,0.512994
20,0,0,0,13,1,0,18,9,1,0.593994
20,0,0,0,3,1,0,18,9,1,0.437995
20,0,0,0,4,1,0,16,8,1,0.492995
20,0,0,0,1,1,0,16,8,1,0.441995
20,0,1,0,5,1,0,18,9,1,0.489995
20,0,0,0,7,1,0,16,8,1,0.453999
20,0,0,0,3,1,0,16,8,1,0.459995
20,0,0,0,9,1,0,16,8,1,0.442992
20,0,0,0,3,0,1,13,6,1,0.442997
20,0,1,0,5,0,1,15,7,1,0.481996
20,0,0,0,7,1,0,16,8,1,0.594989
20,0,0,0,8,1,0,14,7,1,0.472991
20,0,0,0,7,1,0,16,8,1,0.593991
20,0,0,0,6,0,1,15,7,1,0.413997
20,0,0,0,6,1,0,19,9,1,0.486996
20,0,1,0,7,1,0,16,8,1,0.529993
20,0,0,0,11,1,0,16,8,1,0.579993
20,0,0,0,7,1,0,16,8,1,0.564995
20,0,0,0,7,1,0,16,8,1,0.538998
20,0,0,0,3,0,1,17,8,1,0.448991
20,0,1,0,3,0,1,17,8,1,0.456995
20,0,0,0,9,1,0,16,8,1,0.469997
20,0,0,0,5,1,0,14,7,1,0.427995
20,0,0,0,14,0,1,19,9,1,0.457994
20,0,0,0,2,1,0,16,8,1,0.495995
20,0,0,0,6,0,1,15,7,1,0.441995
20,0,0,0,4,1,0,16,8,1,0.447996
20,0,0,0,6,1,0,16,8,1,0.483994
20,0,0,0,10,0,1,15,7,1,0.474994
20,0,0,0,11,1,0,18,9,1,0.520997
20,0,0,0,3,1,0,14,7,1,0.436995
20,0,0,0,7,0,1,17,8,1,0.44098
20,0,0,0,6,1,0,18,9,1,0.486994
20,0,0,0,1,1,0,18,9,1,0.505996
20,0,0,0,3,1,0,19,9,1,0.500994
20,0,0,0,6,1,0,14,7,1,0.472998
20,0,0,0,4,1,0,14,7,1,0.490995
20,0,0,0,3,1,0,14,7,1,0.544995
20,0,0,0,8,1,0,16,8,1,0.492996
20,0,1,0,8,1,0,18,9,1,0.502995
20,0,0,0,5,1,0,18,9,1,0.519997
20,0,0,0,6,1,0,16,8,1,0.523994
20,0,0,0,7,1,0,16,8,1,0.430993
20,0,0,0,2,1,0,17,8,1,0.460993
20,0,0,0,6,1,0,18,9,1,0.450995
20,0,0,0,3,1,0,18,9,1,0.424996
20,0,0,0,1,1,0,18,9,1,0.465994
20,0,0,0,9,0,1,15,7,1,0.419996
20,0,0,0,9,1,0,18,9,1,0.505995
20,0,0,0,15,1,0,18,9,1,0.470996
20,0,0,0,3,1,0,18,9,1,0.464994
20,0,1,0,8,0,1,19,9,1,0.489994
20,0,0,0,3,0,1,15,7,1,0.435997
20,0,1,0,6,1,0,14,7,1,0.468997
20,0,0,0,6,0,1,17,8,1,0.493993
20,0,0,0,6,1,0,16,8,1,0.546003
20,0,0,0,9,1,0,16,8,1,0.464997
20,0,0,0,8,1,0,16,8,1,0.509998
20,0,0,0,4,1,0,16,8,1,0.459996
20,0,0,0,11,1,0,19,9,1,0.563994
20,0,0,0,8,0,1,17,8,1,0.508995
20,0,0,0,7,1,0,14,7,1,0.440998
20,0,2,0,6,1,0,16,8,1,0.439996
20,0,0,0,2,0,1,7,3,1,0.285997
20,0,0,0,10,1,0,16,8,1,0.486994
20,0,0,0,8,1,0,14,7,1,0.469998
20,0,0,0,6,0,1,9,4,1,0.322997
20,0,0,0,11,1,0,18,9,1,0.562994
20,0,0,0,4,0,1,19,9,1,0.634995
20,0,0,0,7,1,0,14,7,1,0.471993
20,0,0,0,7,1,0,18,9,1,0.569995
20,0,0,0,2,1,0,18,9,1,0.458997
20,0,0,0,4,0,1,15,7,1,0.492001
20,0,0,0,2,1,0,14,7,1,0.462996
20,0,0,0,7,1,0,16,8,1,0.537998
20,0,0,0,2,1,0,18,9,1,0.54599
20,0,0,0,2,1,0,18,9,1,0.471993
20,0,0,0,11,1,0,17,8,1,0.537995
20,0,0,0,6,1,0,14,7,1,0.427991
20,0,0,0,3,1,0,16,8,1,0.422996
20,0,0,0,6,1,0,18,9,1,0.510991
20,0,0,0,11,1,0,16,8,1,0.442994
20,0,0,0,8,1,0,18,9,1,0.442993
20,0,0,0,8,1,0,16,8,1,0.523996
20,0,0,0,6,0,1,13,6,1,0.411998
20,0,0,0,6,0,1,15,7,1,0.422998
20,0,0,0,10,1,0,14,7,1,0.442997
20,0,0,0,7,0,1,17,8,1,0.554995
20,0,0,0,11,1,0,18,9,1,0.443
20,0,0,0,3,1,0,18,9,1,0.442995
20,0,0,0,2,1,0,16,8,1,0.426998
20,0,0,0,7,1,0,14,7,1,0.409996
20,0,0,0,7,1,0,14,7,1,0.534993
20,0,0,0,11,1,0,16,8,1,0.519997
20,0,0,0,4,1,0,14,7,1,0.525994
20,0,0,0,0,1,0,16,8,1,0.412998
20,0,0,0,1,1,0,16,8,1,0.451997
20,0,0,0,6,1,0,16,8,1,0.420005
20,0,0,0,7,0,1,17,8,1,0.571995
20,0,0,0,3,0,1,9,4,1,0.355999
20,0,0,0,3,0,1,17,8,1,0.480996
20,0,0,0,1,0,1,15,7,1,0.443993
20,0,0,0,9,1,0,14,7,1,0.430994
20,0,0,0,8,1,0,16,8,1,0.438998
20,0,0,0,5,0,1,13,6,1,0.420999
20,0,0,0,9,1,0,18,9,1,0.511995
20,0,1,0,7,1,0,18,9,1,0.567999
20,0,0,0,14,1,0,18,9,1,0.619991
20,0,0,0,8,1,0,18,9,1,0.570996
20,0,0,0,5,0,1,15,7,1,0.471993
20,0,0,0,9,1,0,16,8,1,0.562998
20,0,1,0,7,0,1,19,9,1,0.535996
20,0,0,0,7,1,0,16,8,1,0.485994
20,0,0,0,1,1,0,18,9,1,0.514995
20,0,0,0,7,1,0,14,7,1,0.475999
20,0,0,0,7,1,0,16,8,1,0.452987
20,0,0,0,5,1,0,16,8,1,0.470998
20,0,0,0,4,0,1,17,8,1,0.460996
20,0,0,0,4,1,0,18,9,1,0.398999
20,0,0,0,2,0,1,7,3,1,0.282
20,0,0,0,4,1,0,14,7,1,0.478996
20,0,0,0,4,1,0,14,7,1,0.430998
20,0,0,0,8,1,0,18,9,1,0.501994
20,0,0,0,5,1,0,14,7,1,0.443997
20,0,0,0,13,1,0,16,8,1,0.455997
20,0,0,0,4,1,0,18,9,1,0.489996
20,0,0,0,10,1,0,16,8,1,0.435998
20,0,0,0,11,0,1,17,8,1,0.487997
20,0,0,0,11,1,0,16,8,1,0.489997
20,0,0,0,5,1,0,14,7,1,0.460998
20,0,0,0,7,1,0,17,8,1,0.520002
20,0,0,0,9,1,0,18,9,1,0.547998
20,0,0,0,6,1,0,18,9,1,0.502997
20,0,0,0,4,1,0,16,8,1,0.474994
20,0,0,0,11,1,0,18,9,1,0.518996
20,0,0,0,8,1,0,18,9,1,0.432995
20,0,2,0,3,0,1,15,7,1,0.475
20,0,0,0,4,1,0,16,8,1,0.397995
20,0,2,0,6,0,1,17,8,1,0.486995
20,0,0,0,13,1,0,18,9,1,0.490016
20,0,0,0,10,1,0,17,8,1,0.499996
20,0,1,0,3,0,1,13,6,1,0.390999
20,0,0,0,8,1,0,18,9,1,0.511999
20,0,0,0,1,1,0,18,9,1,0.493994
20,0,0,0,7,1,0,16,8,1,0.495998
20,0,0,0,2,1,0,18,9,1,0.541991
20,0,1,0,6,1,0,18,9,1,0.553992
20,0,0,0,9,1,0,18,9,1,0.55499
20,0,0,0,14,1,0,17,8,1,0.576996
20,0,0,0,2,1,0,18,9,1,0.548993
20,0,0,0,6,1,0,19,9,1,0.662995
20,0,0,0,4,0,1,17,8,1,0.523995
20,0,2,0,8,0,1,15,7,1,0.486998
20,0,1,0,7,0,1,17,8,1,0.473996
20,0,0,0,1,1,0,16,8,1,0.454996
20,0,0,0,1,1,0,16,8,1,0.475996
20,0,0,0,5,0,1,15,7,1,0.42
20,0,0,0,6,1,0,16,8,1,0.427998
20,0,0,0,4,1,0,18,9,1,0.510997
20,0,0,0,8,0,1,11,5,1,0.417996
20,0,0,0,9,1,0,16,8,1,0.434995
20,0,0,0,4,1,0,19,9,1,0.49599
20,0,0,0,8,1,0,19,9,1,0.517997
20,0,1,0,7,0,1,15,7,1,0.444999
20,0,0,0,7,0,1,17,8,1,0.465997
20,0,0,0,6,0,1,15,7,1,0.465997
20,0,0,0,6,1,0,14,7,1,0.494998
20,0,0,0,5,1,0,19,9,1,0.599003
20,0,0,0,3,1,0,18,9,1,0.554999
20,0,0,0,5,0,1,17,8,1,0.547995
20,0,0,0,12,1,0,16,8,1,0.545984
20,0,0,0,9,1,0,14,7,1,0.572996
20,0,0,0,9,1,0,18,9,1,0.541996
20,0,0,0,13,1,0,16,8,1,0.569995
20,0,0,0,5,0,1,17,8,1,0.436999
20,0,0,0,8,1,0,16,8,1,0.549996
20,0,0,0,7,1,0,16,8,1,0.496995
20,0,0,0,2,1,0,18,9,1,0.527994
20,0,0,0,0,1,0,16,8,1,0.503001
20,0,0,0,7,1,0,16,8,1,0.534996
20,0,0,0,7,1,0,16,8,1,0.578994
20,0,0,0,10,1,0,16,8,1,0.597997
20,0,0,0,14,1,0,18,9,1,0.608994
20,0,0,0,7,0,1,15,7,1,0.504995
20,0,0,0,8,1,0,18,9,1,0.541996
20,0,0,0,13,0,1,19,9,1,0.556995
20,0,0,0,5,1,0,16,8,1,0.541995
20,0,0,0,1,1,0,16,8,1,0.529995
20,0,0,0,7,1,0,18,9,1,0.596
20,0,0,0,7,1,0,16,8,1,0.590994
20,0,1,0,6,1,0,18,9,1,0.629996
20,0,0,0,6,1,0,18,9,1,0.541997
20,0,0,0,3,0,1,17,8,1,0.573993
20,0,0,0,0,1,0,14,7,1,0.527996
20,0,0,0,6,1,0,18,9,1,0.589994
20,0,0,0,8,1,0,18,9,1,0.458995
20,0,0,0,7,1,0,19,9,1,0.489997
20,0,0,0,4,1,0,17,8,1,0.525992
20,0,0,0,11,1,0,16,8,1,0.485996
20,0,1,0,6,0,1,17,8,1,0.502994
20,0,0,0,5,1,0,16,8,1,0.435996
20,0,0,0,12,1,0,18,9,1,0.507999
20,0,0,0,8,1,0,16,8,1,0.466999
20,0,0,0,8,1,0,18,9,1,0.529003
20,0,0,0,7,1,0,16,8,1,0.469999
20,0,0,0,9,1,0,19,9,1,0.535994
20,0,0,0,9,1,0,16,8,1,0.527997
20,0,0,0,12,1,0,18,9,1,0.566992
20,0,0,0,8,1,0,14,7,1,0.539993
20,0,0,0,1,1,0,18,9,1,0.644997
20,0,0,0,1,0,1,17,8,1,0.458995
20,0,0,0,11,1,0,19,9,1,0.543997
20,0,0,0,9,1,0,14,7,1,0.505996
20,0,0,0,6,1,0,16,8,1,0.474996
20,0,0,0,13,1,0,16,8,1,0.451997
20,0,0,0,7,1,0,16,8,1,0.497997
20,0,0,0,7,0,1,17,8,1,0.461997
20,0,1,0,12,0,1,17,8,1,0.474997
20,0,2,0,5,0,1,17,8,1,0.445997
20,0,0,0,2,1,0,18,9,1,0.408997
20,0,0,0,9,0,1,17,8,1,0.424997
20,0,0,0,9,1,0,17,8,1,0.484996
20,0,0,0,12,0,1,15,7,1,0.417994
20,0,1,0,4,1,0,14,7,1,0.467001
20,0,0,0,10,1,0,19,9,1,0.483999
20,0,0,0,7,1,0,14,7,1,0.418997
20,0,0,0,10,1,0,18,9,1,0.525998
20,0,0,0,8,0,1,17,8,1,0.473995
20,0,0,0,6,1,0,18,9,1,0.566994
20,0,1,0,7,1,0,16,8,1,0.502997
20,0,0,0,4,0,1,17,8,1,0.506996
20,0,0,0,3,0,1,13,6,1,0.396994
20,0,0,0,3,0,1,13,6,1,0.383997
20,0,0,0,5,1,0,18,9,1,0.482997
20,0,0,0,6,1,0,16,8,1,0.513995
20,0,0,0,15,1,0,18,9,1,0.596995
20,0,0,0,8,1,0,14,7,1,0.503995
20,0,0,0,7,1,0,16,8,1,0.523997
20,0,0,0,2,0,1,11,5,1,0.368995
20,0,0,0,4,1,0,16,8,1,0.439999
20,0,0,0,3,1,0,18,9,1,0.426
20,0,0,0,4,1,0,17,8,1,0.454998
20,0,0,0,7,1,0,18,9,1,0.464996
20,0,0,0,10,1,0,16,8,1,0.566996
20,0,1,0,4,0,1,17,8,1,0.466995
20,0,3,0,8,1,0,18,9,1,0.503993
20,0,0,0,11,1,0,16,8,1,0.410996
20,0,1,0,8,1,0,18,9,1,0.439016
20,0,0,0,6,1,0,16,8,1,0.392995
20,0,0,0,2,1,0,16,8,1,0.440996
20,0,0,0,5,0,1,13,6,1,0.373997
20,0,0,0,11,1,0,18,9,1,0.480997
20,0,0,0,7,0,1,13,6,1,0.384996
20,0,0,0,0,1,0,18,9,1,0.398995
20,0,0,0,5,1,0,16,8,1,0.412998
20,0,0,0,2,1,0,16,8,1,0.375999
20,0,0,0,10,1,0,16,8,1,0.443
20,0,0,0,8,1,0,17,8,1,0.462003
20,0,1,0,7,0,1,13,6,1,0.413995
20,0,0,0,11,1,0,16,8,1,0.449988
20,0,0,0,3,1,0,16,8,1,0.341997
20,0,0,0,6,1,0,16,8,1,0.385998
20,0,0,0,10,1,0,18,9,1,0.399996
20,0,0,0,7,1,0,18,9,1,0.372996
20,0,0,0,5,1,0,16,8,1,0.401991
20,0,0,0,3,1,0,19,9,1,0.456009
20,0,0,0,1,1,0,14,7,1,0.535
20,0,0,0,6,1,0,16,8,1,0.530992
20,0,2,0,5,0,1,17,8,1,0.528995
20,0,0,0,6,1,0,16,8,1,0.560994
20,0,0,0,6,0,1,13,6,1,0.468997
20,0,1,0,5,1,0,14,7,1,0.531995
20,0,0,0,1,1,0,17,8,1,0.533995
20,0,1,0,3,1,0,18,9,1,0.563993
20,0,1,0,4,0,1,13,6,1,0.509995
20,0,0,0,8,1,0,14,7,1,0.518996
20,0,0,0,6,0,1,17,8,1,0.554993
20,0,0,0,8,0,1,13,6,1,0.439996
20,0,0,0,14,1,0,18,9,1,0.522999
20,0,1,0,4,0,1,11,5,1,0.334985
20,0,0,0,8,1,0,18,9,1,0.397998
20,0,0,0,1,1,0,16,8,1,0.359998
20,0,0,0,4,0,1,15,7,1,0.386996
20,0,0,0,3,1,0,16,8,1,0.402997
20,0,1,0,6,0,1,17,8,1,0.482001
20,0,0,0,9,1,0,16,8,1,0.440996
20,0,0,0,5,1,0,14,7,1,0.519997
20,0,0,0,7,1,0,16,8,1,0.589002
20,0,0,0,6,1,0,16,8,1,0.602997
20,0,0,0,2,1,0,18,9,1,0.653995
20,0,0,0,2,0,1,11,5,1,0.46
20,0,0,0,6,1,0,14,7,1,0.549992
20,0,0,0,9,1,0,18,9,1,0.601008
20,0,0,0,6,1,0,14,7,1,0.596993
20,0,0,0,9,1,0,16,8,1,0.539999
20,0,0,0,11,0,1,15,7,1,0.513995
20,0,0,0,8,1,0,14,7,1,0.536996
20,0,0,0,7,0,1,17,8,1,0.568003
20,0,0,0,6,1,0,16,8,1,0.518
20,0,0,0,6,1,0,19,9,1,0.515996
20,0,2,0,6,1,0,18,9,1,0.570995
20,0,0,0,2,0,1,17,8,1,0.482997
20,0,0,0,9,1,0,16,8,1,0.521997
20,0,0,0,11,1,0,16,8,1,0.474995
20,0,0,0,11,1,0,16,8,1,0.493995
20,0,1,0,5,0,1,15,7,1,0.473996
20,0,0,0,6,1,0,18,9,1,0.450994
20,0,1,0,6,0,1,17,8,1,0.409996
20,0,0,0,2,1,0,14,7,1,0.366998
20,0,0,0,2,1,0,16,8,1,0.488994
20,0,0,0,5,1,0,16,8,1,0.380997
20,0,0,0,13,1,0,17,8,1,0.457997
20,0,0,0,4,1,0,16,8,1,0.387998
20,0,1,0,12,1,0,16,8,1,0.464001
20,0,0,0,10,1,0,16,8,1,0.410999
20,0,0,0,9,1,0,16,8,1,0.431996
20,0,0,0,2,1,0,14,7,1,0.371999
20,0,1,0,6,1,0,16,8,1,0.449012
20,0,0,0,12,1,0,16,8,1,0.429983
20,0,0,0,13,1,0,16,8,1,0.485994
20,0,0,0,6,1,0,14,7,1,0.356997
20,0,0,0,7,1,0,16,8,1,0.38
20,0,1,0,5,1,0,16,8,1,0.419996
20,0,0,0,13,1,0,18,9,1,0.440994
20,0,0,0,8,1,0,18,9,1,0.429997
20,0,0,0,8,1,0,16,8,1,0.484996
20,0,0,0,12,1,0,18,9,1,0.573991
20,0,0,0,11,1,0,19,9,1,0.527994
20,0,0,0,1,1,0,18,9,1,0.456008
20,0,1,0,3,0,1,17,8,1,0.481991
20,0,0,0,9,1,0,16,8,1,0.397998
20,0,0,0,3,1,0,18,9,1,0.432997
20,0,0,0,8,0,1,17,8,1,0.367994
20,0,0,0,8,1,0,14,7,1,0.370996
20,0,0,0,6,1,0,16,8,1,0.373997
20,0,0,0,10,1,0,16,8,1,0.388998
20,0,0,0,6,1,0,16,8,1,0.388996
20,0,0,0,8,1,0,16,8,1,0.415
20,0,0,0,4,1,0,18,9,1,0.370994
20,0,0,0,6,1,0,16,8,1,0.368999
20,0,0,0,2,1,0,16,8,1,0.342995
20,0,0,0,5,1,0,14,7,1,0.352996
20,0,0,0,2,1,0,16,8,1,0.374996
20,0,0,0,6,1,0,16,8,1,0.378998
20,0,2,0,4,1,0,18,9,1,0.390998
20,0,0,0,3,1,0,16,8,1,0.344997
20,0,0,0,8,0,1,17,8,1,0.359998
20,0,0,0,11,1,0,18,9,1,0.393007
20,0,0,0,8,1,0,18,9,1,0.356998
20,0,0,0,5,1,0,17,8,1,0.413003
20,0,0,0,8,1,0,18,9,1,0.344995
20,0,0,0,11,1,0,18,9,1,0.363997
20,0,0,0,11,1,0,18,9,1,0.391996
20,0,0,0,7,1,0,16,8,1,0.299996
20,0,0,0,4,0,1,11,5,1,0.302999
20,0,0,0,3,1,0,14,7,1,0.326998
20,0,0,0,12,1,0,18,9,1,0.313
20,0,0,0,8,1,0,14,7,1,0.292995
20,0,0,0,7,1,0,14,7,1,0.237676
20,0,1,0,4,0,1,13,6,1,0.217998
20,0,0,0,2,1,0,18,9,1,0.248994
20,0,0,0,4,1,0,16,8,1,0.254768
