NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
55,0,0,0,54,1,0,41,20,1,1.984977
55,0,1,0,32,1,0,41,20,1,2.465975
55,0,0,0,52,1,0,37,18,1,2.769968
55,0,0,0,52,1,0,47,23,1,2.927969
55,0,0,0,61,1,0,39,19,1,2.82997
55,0,0,0,18,1,0,39,19,1,2.711974
55,0,0,0,38,1,0,43,21,1,2.83597
55,0,0,0,38,1,0,43,21,1,2.731975
55,0,0,0,42,1,0,51,25,1,3.204971
55,0,0,0,33,1,0,49,24,1,3.028971
55,0,0,0,79,1,0,39,19,1,3.046969
55,0,0,0,41,1,0,41,20,1,3.352966
55,0,0,0,28,1,0,49,24,1,2.771971
55,0,0,0,40,1,0,49,24,1,3.082971
55,0,0,0,53,1,0,39,19,1,2.88297
55,0,0,0,29,1,0,47,23,1,2.995973
55,0,0,0,37,1,0,47,23,1,3.853964
55,0,0,0,57,1,0,39,19,1,3.058968
55,0,0,0,46,1,0,47,23,1,3.760966
55,0,0,0,46,1,0,45,22,1,3.617966
55,0,0,0,39,1,0,41,20,1,3.171487
55,0,0,0,56,1,0,43,21,1,3.027971
55,0,0,0,64,1,0,41,20,1,3.19297
55,0,0,0,69,1,0,37,18,1,2.924974
55,0,0,0,52,1,0,39,19,1,3.329969
55,0,0,0,62,1,0,45,22,1,3.244969
55,0,0,0,45,1,0,43,21,1,3.075969
55,0,1,0,57,1,0,39,19,1,3.402969
55,0,0,0,68,1,0,41,20,1,3.425966
55,0,1,0,33,1,0,41,20,1,3.972961
55,0,0,0,43,1,0,54,27,1,3.913963
55,0,0,0,53,1,0,47,23,1,3.311967
55,0,0,0,51,1,0,43,21,1,3.437967
55,0,0,0,48,1,0,43,21,1,3.490961
55,0,0,0,63,1,0,41,20,1,2.945972
55,0,0,0,33,1,0,37,18,1,2.843973
55,0,0,0,72,1,0,41,20,1,3.706962
55,0,0,0,63,1,0,43,21,1,3.67548
55,0,0,0,59,1,0,37,18,1,3.312971
55,0,0,0,54,1,0,45,22,1,4.008959
55,0,0,0,42,1,0,43,21,1,3.232966
55,0,0,0,52,1,0,39,19,1,2.996971
55,0,0,0,74,1,0,43,21,1,3.427973
55,0,0,0,30,1,0,38,19,1,3.172968
55,0,1,0,35,1,0,39,19,1,2.886973
55,0,0,0,48,1,0,37,18,1,3.162968
55,0,0,0,25,1,0,39,19,1,2.744973
55,0,1,0,27,1,0,39,19,1,3.059973
55,0,0,0,64,1,0,40,20,1,3.256968
55,0,0,0,48,1,0,41,20,1,3.290485
55,0,0,0,41,1,0,40,20,1,3.226966
55,0,0,0,41,1,0,43,21,1,3.653969
55,0,0,0,55,1,0,43,21,1,3.368968
55,0,0,0,68,1,0,47,23,1,3.608962
55,0,0,0,44,1,0,37,18,1,3.516966
55,0,1,0,32,1,0,41,20,1,2.923974
55,0,0,0,58,1,0,41,20,1,3.571965
55,0,0,0,51,1,0,37,18,1,3.330481
55,0,0,0,40,1,0,39,19,1,2.838971
55,0,0,0,31,1,0,39,19,1,3.12897
55,0,0,0,27,1,0,39,19,1,3.224969
55,0,1,0,64,1,0,45,22,1,3.802962
55,0,0,0,59,1,0,51,25,1,2.923972
55,0,0,0,54,1,0,42,21,1,3.163971
55,0,0,0,53,1,0,39,19,1,3.410966
55,0,0,0,57,1,0,41,20,1,3.699964
55,0,0,0,47,1,0,41,20,1,2.905971
55,0,0,0,57,1,0,41,20,1,3.325967
55,0,1,0,50,1,0,41,20,1,3.806981
55,0,0,0,91,1,0,48,24,1,3.851963
55,0,0,0,46,1,0,50,25,1,3.00297
55,0,0,0,16,1,0,41,20,1,2.891973
55,0,1,0,34,1,0,43,21,1,3.091969
55,0,0,0,34,1,0,41,20,1,2.774972
55,0,0,0,40,1,0,43,21,1,2.842972
55,0,0,0,81,1,0,37,18,1,2.838972
55,0,0,0,50,1,0,43,21,1,2.865971
55,0,0,0,53,1,0,40,20,1,2.923972
55,0,0,0,24,1,0,39,19,1,2.862976
55,0,0,0,81,1,0,45,22,1,3.419965
55,0,0,0,53,1,0,43,21,1,2.868974
55,0,0,0,50,1,0,43,21,1,2.823972
55,0,0,0,70,1,0,41,20,1,3.026968
55,0,1,0,34,1,0,43,21,1,2.797972
55,0,0,0,83,1,0,39,19,1,2.810971
55,0,0,0,76,1,0,45,22,1,2.899974
55,0,0,0,49,1,0,37,18,1,2.917972
55,0,0,0,64,1,0,39,19,1,3.071973
55,0,0,0,38,1,0,41,20,1,2.829976
55,0,0,0,47,1,0,43,21,1,3.177971
55,0,0,0,68,1,0,40,20,1,3.204967
55,0,0,0,64,1,0,41,20,1,2.879972
55,0,0,0,61,1,0,41,20,1,3.34397
55,0,0,0,67,1,0,39,19,1,3.334965
55,0,0,0,42,1,0,39,19,1,3.418968
55,0,1,0,48,1,0,39,19,1,2.842977
55,0,0,0,35,1,0,47,23,1,2.998974
55,0,0,0,35,1,0,45,22,1,2.908977
55,0,1,0,41,1,0,43,21,1,2.799964
55,0,0,0,76,1,0,45,22,1,3.030975
55,0,0,0,57,1,0,41,20,1,2.980974
55,0,0,0,67,1,0,45,22,1,3.318973
55,0,0,0,40,1,0,40,20,1,3.359985
55,0,0,0,49,1,0,39,19,1,3.380971
55,0,0,0,46,1,0,41,20,1,3.167976
55,0,0,0,48,1,0,43,21,1,3.57697
55,0,0,0,53,1,0,37,18,1,2.991977
55,0,0,0,58,1,0,43,21,1,3.088974
55,0,0,0,38,1,0,41,20,1,3.249974
55,0,0,0,50,1,0,37,18,1,3.39997
55,0,0,0,65,1,0,39,19,1,3.375965
55,0,0,0,64,1,0,41,20,1,3.532972
55,0,0,0,44,1,0,41,20,1,3.357969
55,0,0,0,29,1,0,45,22,1,3.044973
55,0,0,0,73,1,0,43,21,1,2.996975
55,0,0,0,46,1,0,39,19,1,3.158977
55,0,0,0,70,1,0,45,22,1,3.619966
55,0,0,0,66,1,0,39,19,1,3.005974
55,0,2,0,47,1,0,51,25,1,3.771966
55,0,0,0,35,1,0,43,21,1,3.65397
55,0,0,0,31,1,0,37,18,1,3.581969
55,0,0,0,36,1,0,37,18,1,2.988976
55,0,0,0,79,1,0,37,18,1,3.062972
55,0,0,0,61,1,0,37,18,1,3.017974
55,0,0,0,22,1,0,37,18,1,3.343974
55,0,0,0,66,1,0,43,21,1,3.068972
55,0,0,0,32,1,0,38,19,1,3.090973
55,0,1,0,64,1,0,39,19,1,3.090975
55,0,0,0,58,1,0,51,25,1,3.363971
55,0,0,0,53,1,0,41,20,1,3.582967
55,0,0,0,16,1,0,37,18,1,3.094973
55,0,0,0,64,1,0,43,21,1,3.274972
55,0,0,0,38,1,0,43,21,1,2.911974
55,0,1,0,28,1,0,47,23,1,3.031971
55,0,0,0,40,1,0,45,22,1,2.812975
55,0,1,0,77,1,0,41,20,1,2.953972
55,0,0,0,60,1,0,43,21,1,2.950975
55,0,0,0,44,1,0,37,18,1,2.775981
55,0,0,0,35,1,0,43,21,1,3.417973
55,0,0,0,94,1,0,51,25,1,3.202967
55,0,0,0,47,1,0,39,19,1,2.751981
55,0,0,0,57,1,0,39,19,1,2.739964
55,0,0,0,48,1,0,37,18,1,2.864974
55,0,0,0,37,1,0,45,22,1,3.026975
55,0,0,0,76,1,0,37,18,1,3.054975
55,0,0,0,52,1,0,43,21,1,3.48997
55,0,0,0,55,1,0,41,20,1,3.374969
55,0,0,0,62,1,0,51,25,1,2.993975
55,0,0,0,40,1,0,45,22,1,2.950979
55,0,0,0,72,1,0,43,21,1,3.476973
55,0,0,0,54,1,0,39,19,1,3.040974
55,0,0,0,62,1,0,41,20,1,2.867977
55,0,0,0,54,1,0,39,19,1,2.935974
55,0,0,0,41,1,0,39,19,1,2.752975
55,0,0,0,50,1,0,41,20,1,2.874982
55,0,0,0,59,1,0,47,23,1,3.073974
55,0,1,0,46,1,0,43,21,1,3.120974
55,0,0,0,49,1,0,41,20,1,3.040974
55,0,0,0,32,1,0,41,20,1,2.703976
55,0,0,0,53,1,0,43,21,1,3.185972
55,0,0,0,72,1,0,50,25,1,2.958975
55,0,0,0,36,1,0,41,20,1,2.838975
55,0,0,0,73,1,0,39,19,1,2.698978
55,0,0,0,28,1,0,43,21,1,2.896976
55,0,0,0,41,1,0,47,23,1,3.412969
55,0,1,0,22,1,0,41,20,1,2.853975
55,0,0,0,41,1,0,45,22,1,2.950975
55,0,0,0,32,1,0,44,22,1,2.963972
55,0,1,0,40,1,0,41,20,1,3.172969
55,0,0,0,53,1,0,43,21,1,3.034974
55,0,0,0,65,1,0,43,21,1,3.564969
55,0,2,0,28,1,0,41,20,1,3.705968
55,0,0,0,50,1,0,37,18,1,3.06797
55,0,2,0,29,1,0,45,22,1,3.043974
55,0,0,0,86,1,0,47,23,1,2.953975
55,0,0,0,47,1,0,39,19,1,2.813978
55,0,0,0,37,1,0,39,19,1,2.759976
55,0,0,0,57,1,0,41,20,1,2.952975
55,0,0,0,60,1,0,49,24,1,2.978975
55,0,0,0,67,1,0,43,21,1,3.035974
55,0,0,0,34,1,0,42,21,1,2.934975
55,0,0,0,38,1,0,44,22,1,3.09997
55,0,0,0,61,1,0,44,22,1,3.177973
55,0,0,0,43,1,0,37,18,1,2.787975
55,0,0,0,45,1,0,44,22,1,2.993973
55,0,1,0,41,1,0,41,20,1,2.796967
55,0,0,0,55,1,0,39,19,1,2.874975
55,0,0,0,39,1,0,49,24,1,2.895976
55,0,0,0,62,1,0,43,21,1,3.148974
55,0,1,0,53,1,0,41,20,1,3.039978
55,0,1,0,30,1,0,45,22,1,3.377974
55,0,0,0,45,1,0,39,19,1,3.243975
55,0,0,0,77,1,0,49,24,1,3.233985
55,0,0,0,38,1,0,47,23,1,2.939977
55,0,0,0,41,1,0,41,20,1,2.998977
55,0,0,0,57,1,0,47,23,1,3.00098
55,0,0,0,37,1,0,39,19,1,3.191976
55,0,0,0,66,1,0,41,20,1,3.378977
55,0,0,0,70,1,0,43,21,1,3.374973
55,0,0,0,58,1,0,41,20,1,2.705977
55,0,0,0,63,1,0,37,18,1,2.828977
55,0,0,0,76,1,0,39,19,1,2.873975
55,0,0,0,47,1,0,49,24,1,3.086976
55,0,1,0,54,1,0,45,22,1,2.96097
55,0,2,0,62,1,0,49,24,1,3.119974
55,0,0,0,74,1,0,46,23,1,3.009979
55,0,0,0,36,1,0,37,18,1,2.826977
55,0,1,0,32,1,0,39,19,1,2.851977
55,0,0,0,102,1,0,45,22,1,3.540976
55,0,0,0,49,1,0,43,21,1,3.395972
55,0,0,0,44,1,0,39,19,1,2.739978
55,0,0,0,39,1,0,39,19,1,2.921979
