NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
75,0,0,0,121,1,0,53,26,1,4.483736
75,0,3,0,72,1,0,61,30,1,6.216636
75,0,0,0,124,1,0,60,30,1,6.327629
75,0,0,0,81,1,0,55,27,1,6.126639
75,0,0,0,57,1,0,57,28,1,6.221636
75,0,0,0,109,1,0,51,25,1,6.722604
75,0,0,0,82,1,0,53,26,1,5.486677
75,0,0,0,65,1,0,59,29,1,6.320629
75,0,0,0,104,1,0,51,25,1,6.292633
75,0,0,0,109,1,0,55,27,1,5.962649
75,0,0,0,90,1,0,53,26,1,5.466679
75,0,1,0,90,1,0,57,28,1,5.535678
75,0,0,0,78,1,0,57,28,1,5.525675
75,0,0,0,106,1,0,60,30,1,6.236634
75,0,0,0,104,1,0,59,29,1,6.602612
75,0,0,0,112,1,0,61,30,1,6.486618
75,0,0,0,128,1,0,59,29,1,6.871594
75,0,0,0,114,1,0,59,29,1,6.120716
75,0,0,0,110,1,0,53,26,1,5.913749
75,0,0,0,104,1,0,65,32,1,6.239736
75,0,0,0,115,1,0,51,25,1,6.061743
75,0,0,0,118,1,0,55,27,1,6.484728
75,0,0,0,118,1,0,60,30,1,6.60972
75,0,0,0,105,1,0,53,26,1,6.017747
75,0,0,0,91,1,0,61,30,1,6.118743
75,0,0,0,78,1,0,55,27,1,6.381736
75,0,0,0,79,1,0,53,26,1,6.781715
75,0,0,0,102,1,0,59,29,1,6.197739
75,0,0,0,127,1,0,55,27,1,6.548724
75,0,0,0,67,1,0,65,32,1,6.841711
75,0,0,0,134,1,0,59,29,1,6.087742
75,0,0,0,101,1,0,55,27,1,5.731757
75,0,0,0,95,1,0,53,26,1,5.953748
75,0,0,0,88,1,0,57,28,1,6.066742
75,0,0,0,108,1,0,55,27,1,6.123741
75,0,0,0,93,1,0,61,30,1,6.53272
75,0,0,0,140,1,0,58,29,1,6.684719
75,0,0,0,102,1,0,61,30,1,6.527724
75,0,0,0,97,1,0,59,29,1,6.247732
75,0,0,0,105,1,0,59,29,1,6.838715
75,0,0,0,70,1,0,61,30,1,6.129741
75,0,0,0,122,1,0,54,27,1,6.157742
75,0,0,0,106,1,0,61,30,1,5.768757
75,0,0,0,102,1,0,57,28,1,6.432727
75,0,0,0,75,1,0,63,31,1,6.588722
75,0,0,0,90,1,0,53,26,1,6.371726
75,0,0,0,75,1,0,53,26,1,6.470729
75,0,1,0,54,1,0,58,29,1,6.969704
75,0,0,0,125,1,0,61,30,1,5.986746
75,0,0,0,97,1,0,55,27,1,5.857752
75,0,0,0,145,1,0,59,29,1,6.199739
75,0,0,0,101,1,0,63,31,1,6.555723
75,0,0,0,114,1,0,55,27,1,6.399731
75,0,0,0,77,1,0,53,26,1,5.817755
75,0,0,0,149,1,0,51,25,1,6.050743
75,0,1,0,47,1,0,55,27,1,7.015703
75,0,0,0,93,1,0,59,29,1,6.138742
75,0,0,0,142,1,0,59,29,1,7.169677
75,0,0,0,110,1,0,51,25,1,6.054755
75,0,0,0,105,1,0,57,28,1,7.463687
75,0,1,0,95,1,0,57,28,1,6.456727
75,0,0,0,105,1,0,53,26,1,6.454727
75,0,0,0,140,1,0,63,31,1,7.25068
75,0,0,0,67,1,0,59,29,1,6.41076
75,0,0,0,68,1,0,53,26,1,6.237809
75,0,1,0,124,1,0,67,33,1,6.5168
75,0,0,0,149,1,0,69,34,1,6.768791
75,0,0,0,110,1,0,57,28,1,6.697794
75,0,0,0,119,1,0,63,31,1,6.249809
75,0,0,0,81,1,0,51,25,1,6.303809
75,0,0,0,53,1,0,55,27,1,6.029817
75,0,1,0,77,1,0,57,28,1,6.323812
75,0,0,0,140,1,0,65,32,1,7.872759
75,0,0,0,63,1,0,51,25,1,6.771793
75,0,0,0,104,1,0,51,25,1,6.735796
75,0,0,0,106,1,0,67,33,1,6.877792
75,0,0,0,146,1,0,57,28,1,6.586801
75,0,0,0,89,1,0,53,26,1,6.930787
75,0,1,0,52,1,0,57,28,1,6.655795
75,0,1,0,85,1,0,58,29,1,6.836791
75,0,0,0,102,1,0,53,26,1,6.498804
75,0,0,0,86,1,0,53,26,1,6.338806
75,0,0,0,78,1,0,55,27,1,6.133813
75,0,0,0,66,1,0,57,28,1,6.274809
75,0,0,0,95,1,0,55,27,1,6.32481
75,0,3,0,105,1,0,61,30,1,7.456772
75,0,0,0,84,1,0,53,26,1,6.588778
75,0,0,0,138,1,0,53,26,1,7.053783
75,0,0,0,83,1,0,59,29,1,6.737793
75,0,0,0,129,1,0,69,34,1,6.494803
75,0,0,0,127,1,0,57,28,1,6.207813
75,0,0,0,85,1,0,51,25,1,6.305807
75,0,0,0,77,1,0,51,25,1,7.024786
75,0,0,0,134,1,0,57,28,1,6.853792
75,0,1,0,69,1,0,51,25,1,6.4708
75,0,1,0,97,1,0,51,25,1,5.769834
75,0,0,0,72,1,0,53,26,1,6.241812
75,0,0,0,124,1,0,57,28,1,5.868823
75,0,0,0,86,1,0,53,26,1,5.421843
75,0,0,0,131,1,0,67,33,1,6.499802
75,0,0,0,65,1,0,55,27,1,5.867822
75,0,1,0,76,1,0,51,25,1,5.880818
75,0,0,0,81,1,0,59,29,1,7.459769
75,0,0,0,67,1,0,55,27,1,6.355804
75,0,0,0,119,1,0,59,29,1,6.473803
75,0,0,0,149,1,0,56,28,1,6.163812
75,0,6,0,58,1,0,63,31,1,7.886758
75,0,0,0,116,1,0,55,27,1,6.777795
75,0,0,0,124,1,0,55,27,1,7.465797
75,0,1,0,92,1,0,59,29,1,6.793851
75,0,0,0,96,1,0,57,28,1,6.775849
75,0,0,0,111,1,0,55,27,1,6.858848
75,0,0,0,108,1,0,59,29,1,7.184841
75,0,0,0,59,1,0,61,30,1,6.453857
75,0,0,0,111,1,0,61,30,1,6.634853
75,0,0,0,90,1,0,57,28,1,7.403836
75,0,0,0,51,1,0,53,26,1,6.680851
75,0,0,0,89,1,0,59,29,1,6.712852
75,0,0,0,70,1,0,53,26,1,6.380857
75,0,0,0,83,1,0,65,32,1,6.721851
75,0,2,0,94,1,0,62,31,1,6.80785
75,0,0,0,108,1,0,55,27,1,7.159845
75,0,0,0,114,1,0,55,27,1,7.074841
75,0,0,0,68,1,0,59,29,1,6.753849
75,0,0,0,155,1,0,63,31,1,7.127843
75,0,0,0,127,1,0,55,27,1,7.119841
75,0,0,0,148,1,0,59,29,1,7.332835
75,0,0,0,140,1,0,57,28,1,7.360838
75,0,1,0,125,1,0,61,30,1,6.185862
75,0,0,0,67,1,0,61,30,1,6.14587
75,0,0,0,118,1,0,57,28,1,7.049845
75,0,0,0,106,1,0,59,29,1,7.894826
75,0,0,0,81,1,0,55,27,1,6.875846
75,0,0,0,86,1,0,55,27,1,6.63085
75,0,0,0,99,1,0,57,28,1,7.202839
75,0,0,0,130,1,0,57,28,1,7.28684
75,0,0,0,101,1,0,63,31,1,7.307839
75,0,0,0,122,1,0,51,25,1,6.544855
75,0,0,0,46,1,0,57,28,1,6.621851
75,0,0,0,117,1,0,59,29,1,7.621832
75,0,0,0,65,1,0,63,31,1,7.359836
75,0,0,0,90,1,0,61,30,1,6.145865
75,0,0,0,54,1,0,61,30,1,6.944846
75,0,0,0,88,1,0,57,28,1,7.144841
75,0,0,0,88,1,0,57,28,1,7.050845
75,0,0,0,78,1,0,57,28,1,7.902823
75,0,0,0,143,1,0,62,31,1,7.376838
75,0,0,0,42,1,0,55,27,1,6.930844
75,0,0,0,83,1,0,61,30,1,7.246838
75,0,0,0,144,1,0,59,29,1,7.482834
75,0,3,0,40,1,0,69,34,1,6.221862
75,0,1,0,112,1,0,53,26,1,6.010901
75,0,0,0,126,1,0,57,28,1,7.16888
75,0,0,0,144,1,0,71,35,1,7.134883
75,0,0,0,120,1,0,61,30,1,7.055886
75,0,0,0,111,1,0,61,30,1,7.625876
75,0,0,0,137,1,0,59,29,1,7.153883
75,0,0,0,101,1,0,57,28,1,7.634867
75,0,0,0,105,1,0,61,30,1,8.071866
75,0,0,0,88,1,0,61,30,1,7.303876
75,0,0,0,155,1,0,59,29,1,6.58389
75,0,0,0,112,1,0,59,29,1,7.157879
75,0,0,0,90,1,0,61,30,1,6.367895
75,0,1,0,64,1,0,58,29,1,7.150881
75,0,0,0,85,1,0,53,26,1,7.007885
75,0,0,0,138,1,0,55,27,1,7.092884
75,0,1,0,52,1,0,61,30,1,6.540891
75,0,0,0,128,1,0,57,28,1,6.654888
75,0,0,0,83,1,0,65,32,1,7.419878
75,0,1,0,81,1,0,55,27,1,7.497875
75,0,0,0,113,1,0,57,28,1,7.198883
75,0,0,0,89,1,0,55,27,1,7.966868
75,0,0,0,82,1,0,61,30,1,6.276893
75,0,1,0,65,1,0,60,30,1,7.622876
75,0,0,0,55,1,0,51,25,1,6.873888
75,0,0,0,110,1,0,51,25,1,6.815887
75,0,0,0,132,1,0,59,29,1,7.129883
75,0,0,0,107,1,0,55,27,1,6.827884
75,0,0,0,50,1,0,59,29,1,7.314877
75,0,0,0,71,1,0,59,29,1,7.28588
75,0,0,0,84,1,0,59,29,1,6.609891
75,0,0,0,50,1,0,53,26,1,6.516894
75,0,1,0,107,1,0,57,28,1,7.024886
75,0,0,0,106,1,0,61,30,1,6.61589
75,0,0,0,127,1,0,59,29,1,6.372895
75,0,0,0,149,1,0,59,29,1,6.507894
75,0,0,0,119,1,0,59,29,1,7.290879
75,0,0,0,123,1,0,57,28,1,8.175867
75,0,0,0,86,1,0,53,26,1,7.392877
75,0,4,0,67,1,0,59,29,1,7.053885
75,0,0,0,84,1,0,55,27,1,6.629892
75,0,0,0,68,1,0,55,27,1,7.509874
75,0,0,0,118,1,0,61,30,1,7.213892
75,0,0,0,92,1,0,53,26,1,6.647918
75,0,0,0,75,1,0,55,27,1,6.865919
75,0,1,0,111,1,0,61,30,1,7.356907
75,0,0,0,115,1,0,59,29,1,6.268925
75,0,0,0,87,1,0,57,28,1,6.832915
75,0,0,0,80,1,0,53,26,1,6.64592
75,0,0,0,111,1,0,57,28,1,6.910915
75,0,0,0,68,1,0,57,28,1,6.907915
75,0,0,0,94,1,0,53,26,1,7.381909
75,0,0,0,98,1,0,55,27,1,6.768916
75,0,0,0,128,1,0,61,30,1,7.199909
75,0,0,0,109,1,0,55,27,1,7.041916
75,0,0,0,107,1,0,57,28,1,6.897916
75,0,0,0,66,1,0,57,28,1,6.784919
75,0,0,0,77,1,0,61,30,1,7.141912
75,0,0,0,87,1,0,53,26,1,7.47791
75,0,0,0,93,1,0,59,29,1,7.090912
75,0,0,0,112,1,0,60,30,1,7.570907
75,0,0,0,123,1,0,61,30,1,7.851905
75,0,0,0,108,1,0,53,26,1,6.452917
75,0,0,0,105,1,0,58,29,1,7.280909
75,0,0,0,146,1,0,61,30,1,6.760905
75,0,0,0,116,1,0,57,28,1,8.058902
75,0,0,0,114,1,0,54,27,1,7.206911
75,0,0,0,110,1,0,58,29,1,8.106413
75,0,0,0,87,1,0,58,29,1,6.880433
75,0,0,0,139,1,0,63,31,1,6.654146
75,0,0,0,97,1,0,64,32,1,7.215911
75,0,0,0,151,1,0,66,33,1,8.299897
75,0,0,0,69,1,0,55,27,1,7.062913
75,0,0,0,99,1,0,63,31,1,7.18891
75,0,0,0,84,1,0,63,31,1,7.050973
75,0,0,0,73,1,0,55,27,1,7.336909
75,0,0,0,142,1,0,61,30,1,7.640906
75,0,0,0,94,1,0,61,30,1,7.391902
75,0,0,0,101,1,0,55,27,1,6.557433
75,0,1,0,83,1,0,56,28,1,6.95191
75,0,0,0,118,1,0,56,28,1,8.003902
75,0,0,0,82,1,0,55,27,1,6.363924
75,0,0,0,120,1,0,53,26,1,6.557922
75,0,0,0,101,1,0,57,28,1,6.62492
75,0,0,0,116,1,0,51,25,1,6.901931
75,0,0,0,140,1,0,57,28,1,7.37493
75,0,0,0,145,1,0,57,28,1,7.402932
75,0,0,0,61,1,0,59,29,1,6.883456
75,0,3,0,108,1,0,57,28,1,7.172452
75,0,1,0,46,1,0,57,28,1,6.765936
75,0,0,0,61,1,0,51,25,1,6.973448
75,0,0,0,130,1,0,55,27,1,7.822165
75,0,0,0,117,1,0,59,29,1,7.924927
75,0,0,0,119,1,0,59,29,1,8.209441
75,0,0,0,59,1,0,55,27,1,7.416994
75,0,0,0,39,1,0,57,28,1,6.672939
75,0,1,0,85,1,0,63,31,1,7.157449
75,0,1,0,100,1,0,63,31,1,7.278933
75,0,0,0,75,1,0,57,28,1,7.061452
75,0,0,0,84,1,0,57,28,1,6.903453
75,0,0,0,78,1,0,59,29,1,6.774454
75,0,0,0,98,1,0,53,26,1,7.4602
75,0,1,0,101,1,0,55,27,1,7.081003
75,0,0,0,77,1,0,55,27,1,7.012936
75,0,1,0,81,1,0,54,27,1,7.097936
75,0,0,0,117,1,0,57,28,1,7.492958
75,0,0,0,117,1,0,53,26,1,6.891516
75,0,0,0,119,1,0,51,25,1,7.285011
75,0,0,0,96,1,0,51,25,1,7.832929
75,0,0,0,94,1,0,58,29,1,7.860144
75,0,0,0,128,1,0,59,29,1,7.936924
75,0,0,0,150,1,0,55,27,1,6.998506
75,0,0,0,129,1,0,55,27,1,6.782935
75,0,0,0,54,1,0,59,29,1,6.317141
75,0,0,0,99,1,0,57,28,1,6.87345
75,0,0,0,119,1,0,66,33,1,7.830442
75,0,0,0,88,1,0,57,28,1,7.311932
75,0,0,0,91,1,0,55,27,1,7.205992
75,0,0,0,120,1,0,59,29,1,8.021926
75,0,0,0,40,1,0,53,26,1,6.90845
75,0,0,0,66,1,0,53,26,1,7.197932
75,0,0,0,120,1,0,57,28,1,8.235441
75,0,0,0,93,1,0,59,29,1,7.624932
75,0,0,0,97,1,0,57,28,1,7.67493
75,0,0,0,113,1,0,57,28,1,6.821662
75,0,0,0,88,1,0,58,29,1,7.198945
75,0,0,0,72,1,0,55,27,1,6.829462
75,0,0,0,83,1,0,60,30,1,6.933017
75,0,0,0,131,1,0,57,28,1,6.996948
75,0,0,0,143,1,0,65,32,1,7.238948
75,0,0,0,123,1,0,59,29,1,7.252467
75,0,0,0,70,1,0,53,26,1,7.477016
75,0,0,0,86,1,0,57,28,1,7.286464
75,0,1,0,97,1,0,53,26,1,8.789157
75,0,0,0,97,1,0,57,28,1,8.802742
75,0,0,0,100,1,0,59,29,1,7.854017
75,0,0,0,112,1,0,61,30,1,7.52646
75,0,0,0,99,1,0,53,26,1,7.845941
75,0,0,0,65,1,0,52,26,1,7.577464
75,0,6,0,53,1,0,59,29,1,7.221838
75,0,0,0,97,1,0,53,26,1,7.137943
75,0,0,0,89,1,0,55,27,1,7.072013
75,0,0,0,75,1,0,57,28,1,6.887949
75,0,0,0,166,1,0,73,36,1,7.21495
75,0,0,0,101,1,0,57,28,1,6.71295
75,0,0,0,141,1,0,56,28,1,7.500946
75,0,0,0,113,1,0,67,33,1,6.669466
75,0,0,0,84,1,0,55,27,1,6.953461
75,0,0,0,75,1,0,59,29,1,8.087938
75,0,0,0,79,1,0,55,27,1,7.418948
75,0,1,0,63,1,0,55,27,1,8.200942
75,0,0,0,147,1,0,61,30,1,7.672462
75,0,0,0,86,1,0,54,27,1,7.358465
75,0,0,0,128,1,0,57,28,1,7.156945
75,0,0,0,113,1,0,53,26,1,7.375945
75,0,0,0,126,1,0,65,32,1,7.335172
75,0,0,0,117,1,0,57,28,1,6.858023
75,0,0,0,89,1,0,51,25,1,6.773949
75,0,0,0,155,1,0,57,28,1,6.86847
75,0,0,0,107,1,0,59,29,1,6.687169
75,0,0,0,77,1,0,55,27,1,6.473016
75,0,0,0,111,1,0,55,27,1,6.80695
75,0,0,0,71,1,0,63,31,1,7.684943
75,0,0,0,75,1,0,59,29,1,8.029457
75,0,0,0,119,1,0,55,27,1,9.436453
75,0,0,0,106,1,0,71,35,1,8.699948
75,0,0,0,123,1,0,57,28,1,8.700947
75,0,0,0,102,1,0,57,28,1,7.768953
75,0,0,0,118,1,0,53,26,1,6.453961
75,0,0,0,92,1,0,59,29,1,7.21496
75,0,0,0,98,1,0,53,26,1,7.539953
75,0,0,0,68,1,0,55,27,1,7.237956
75,0,0,0,76,1,0,59,29,1,7.498955
75,0,0,0,116,1,0,59,29,1,6.895956
75,0,0,0,89,1,0,55,27,1,7.421954
75,0,0,0,68,1,0,59,29,1,7.304966
75,0,0,0,95,1,0,67,33,1,7.537959
75,0,0,0,59,1,0,55,27,1,7.480958
75,0,0,0,127,1,0,55,27,1,7.342957
75,0,0,0,65,1,0,54,27,1,7.299961
75,0,1,0,74,1,0,59,29,1,6.791962
75,0,0,0,87,1,0,59,29,1,6.529966
75,0,0,0,102,1,0,57,28,1,6.635963
75,0,0,0,135,1,0,53,26,1,7.075961
75,0,0,0,129,1,0,56,28,1,7.541956
75,0,0,0,119,1,0,59,29,1,8.537949
75,0,0,0,67,1,0,53,26,1,8.454991
75,0,2,0,68,1,0,59,29,1,10.238936
75,0,0,0,77,1,0,61,30,1,7.754956
75,0,0,0,103,1,0,59,29,1,7.768955
75,0,2,0,48,1,0,59,29,1,8.893947
75,0,0,0,62,1,0,57,28,1,9.744945
75,0,0,0,75,1,0,51,25,1,8.778945
75,0,0,0,60,1,0,51,25,1,8.136954
75,0,0,0,61,1,0,53,26,1,8.263952
75,0,0,0,69,1,0,55,27,1,8.697948
75,0,0,0,106,1,0,51,25,1,7.351958
75,0,0,0,84,1,0,61,30,1,9.038947
