NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
5,2,0,0,3,0,1,7,3,1,0.366025
5,0,1,0,1,0,1,3,1,1,0.027
5,0,0,0,0,0,1,1,0,1,0.026971
5,0,0,0,0,0,1,1,0,1,0.025
5,0,0,0,0,0,1,1,0,1,0.020999
5,0,0,1,2,0,1,2,1,1,0.025
5,2,1,0,3,1,0,9,4,1,0.069023
5,0,0,0,0,0,1,1,0,1,0.022017
5,0,0,0,4,1,0,4,2,1,0.037985
5,0,2,0,4,1,0,5,2,1,0.036969
5,1,0,0,4,1,0,4,2,1,0.033978
5,0,0,0,0,0,1,1,0,1,0.020987
5,0,1,0,1,0,1,3,1,1,0.025976
5,0,0,1,1,0,1,2,1,1,0.025026
5,0,0,0,0,0,1,1,0,1,0.023968
5,0,0,0,1,1,0,4,2,1,0.034998
5,0,0,0,0,0,1,1,0,1,0.022969
5,1,2,0,2,1,0,4,2,1,0.038015
5,0,1,1,4,0,1,6,3,1,0.05
5,1,0,1,3,0,1,4,2,1,0.038991
5,0,0,0,0,0,1,1,0,1,0.021996
5,1,3,0,3,1,0,7,3,1,0.062004
5,0,0,1,2,0,1,2,1,1,0.030012
5,0,0,0,0,0,1,1,0,1,0.023005
5,2,1,0,3,1,0,5,2,1,0.04997
5,0,0,1,1,0,1,2,1,1,0.024001
5,0,1,0,3,0,1,7,3,1,0.056966
5,1,0,0,3,0,1,5,2,1,0.041998
5,3,1,0,5,1,0,9,4,1,0.057002
5,0,0,0,2,0,1,3,1,1,0.034002
5,0,0,0,2,0,1,3,1,1,0.034032
5,1,0,0,2,1,0,3,1,1,0.042961
5,1,1,0,4,0,1,5,2,1,0.051998
5,1,1,0,2,0,1,3,1,1,0.027033
5,0,0,0,4,1,0,7,3,1,0.059964
5,3,0,0,6,1,0,6,3,1,0.049001
5,1,0,0,4,1,0,4,2,1,0.037999
5,2,0,0,4,1,0,5,2,1,0.046972
5,0,0,0,0,0,1,1,0,1,0.022001
5,2,0,0,2,0,1,3,1,1,0.037977
5,1,0,1,2,0,1,4,2,1,0.038002
5,0,0,0,0,0,1,1,0,1,0.021998
5,0,0,0,0,0,1,1,0,1,0.021976
5,1,0,0,1,0,1,3,1,1,0.032996
5,1,0,0,2,0,1,3,1,1,0.033
5,2,1,0,3,1,0,5,2,1,0.042996
5,1,0,0,3,1,0,5,2,1,0.04304
5,1,2,0,2,1,0,5,2,1,0.045
5,1,1,0,3,1,0,5,2,1,0.038004
5,0,0,0,0,0,1,1,0,1,0.022999
5,0,0,0,0,0,1,1,0,1,0.022998
5,1,0,0,1,1,0,3,1,1,0.029996
5,0,0,1,2,0,1,2,1,1,0.026999
5,0,0,0,2,0,1,3,1,1,0.041995
5,2,0,0,2,0,1,3,1,1,0.032999
5,0,0,0,2,0,1,3,1,1,0.032999
5,0,0,0,0,0,1,1,0,1,0.022
5,0,0,0,0,0,1,1,0,1,0.021001
5,0,0,0,1,0,1,3,1,1,0.042008
5,0,0,0,3,0,1,5,2,1,0.04801
5,0,0,0,0,0,1,1,0,1,0.022001
5,0,0,0,0,0,1,1,0,1,0.021998
5,1,0,0,1,1,0,5,2,1,0.042
5,0,0,0,0,0,1,1,0,1,0.021002
5,2,2,0,8,1,0,11,5,1,0.094027
5,0,0,0,0,0,1,1,0,1,0.023004
5,0,0,0,3,1,0,4,2,1,0.046965
5,0,0,1,2,0,1,2,1,1,0.025995
5,1,0,1,5,0,1,6,3,1,0.045998
5,4,2,0,4,1,0,7,3,1,0.050964
5,1,2,0,2,0,1,5,2,1,0.037999
5,1,0,0,1,0,1,3,1,1,0.041995
5,0,1,0,2,1,0,5,2,1,0.045001
5,0,0,0,4,1,0,6,3,1,0.05
5,0,0,1,1,0,1,2,1,1,0.026977
5,3,0,0,2,0,1,5,2,1,0.047
5,2,3,0,4,1,0,9,4,1,0.058032
5,0,0,0,2,0,1,3,1,1,0.037006
