NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
15,0,0,0,2,0,1,11,5,1,0.510991
15,0,0,0,2,1,0,13,6,1,0.193031
15,0,0,0,1,0,1,13,6,1,0.170014
15,0,0,0,0,1,0,13,6,1,0.168999
15,0,0,0,3,1,0,13,6,1,0.160028
15,0,0,0,0,0,1,11,5,1,0.152967
15,0,0,0,1,0,1,11,5,1,0.162988
15,0,0,0,0,0,1,13,6,1,0.231995
15,0,0,0,2,1,0,11,5,1,0.153046
15,0,1,0,3,1,0,11,5,1,0.176992
15,0,0,0,0,0,1,13,6,1,0.176996
15,0,0,0,3,0,1,13,6,1,0.179996
15,0,0,0,1,1,0,11,5,1,0.164006
15,0,0,0,2,0,1,13,6,1,0.174968
15,0,0,0,2,1,0,13,6,1,0.193997
15,0,0,0,3,1,0,13,6,1,0.166006
15,0,0,0,3,1,0,13,6,1,0.207996
15,0,0,0,4,1,0,12,6,1,0.219998
15,0,0,0,4,0,1,11,5,1,0.157
15,0,0,0,4,0,1,13,6,1,0.244
15,0,0,0,4,1,0,13,6,1,0.230994
15,0,1,0,3,0,1,11,5,1,0.169995
15,0,0,0,5,1,0,13,6,1,0.171001
15,0,0,0,2,1,0,11,5,1,0.162969
15,0,0,0,0,0,1,13,6,1,0.19899
15,0,0,0,2,0,1,13,6,1,0.173998
15,0,0,0,3,0,1,9,4,1,0.143026
15,0,0,0,4,1,0,13,6,1,0.175025
15,0,0,0,4,1,0,11,5,1,0.182031
15,0,1,0,3,0,1,11,5,1,0.165976
15,0,0,0,1,0,1,9,4,1,0.186999
15,0,0,0,2,1,0,11,5,1,0.194994
15,0,0,0,0,1,0,13,6,1,0.220965
15,0,0,0,3,0,1,13,6,1,0.167034
15,0,0,0,4,1,0,13,6,1,0.180999
15,0,0,0,2,1,0,13,6,1,0.173999
15,0,0,0,2,0,1,7,3,1,0.12302
15,0,0,0,3,0,1,9,4,1,0.142011
15,0,0,0,2,0,1,7,3,1,0.133998
15,0,0,0,2,0,1,13,6,1,0.158
15,0,0,0,1,0,1,5,2,1,0.108999
15,0,0,0,0,0,1,9,4,1,0.131986
15,0,0,0,4,0,1,13,6,1,0.177998
15,0,0,0,3,0,1,9,4,1,0.145964
15,0,0,0,4,1,0,11,5,1,0.162971
15,0,0,0,2,0,1,13,6,1,0.171002
15,0,0,0,5,1,0,13,6,1,0.228999
15,0,0,0,1,0,1,13,6,1,0.188997
15,0,0,0,5,1,0,13,6,1,0.200998
15,0,0,0,2,1,0,11,5,1,0.210997
15,0,0,0,4,0,1,11,5,1,0.208998
15,0,0,0,4,1,0,13,6,1,0.241984
15,0,0,0,1,1,0,13,6,1,0.214998
15,0,0,0,2,1,0,13,6,1,0.245009
15,0,0,0,4,1,0,13,6,1,0.272997
15,0,0,0,4,1,0,13,6,1,0.255001
15,0,0,0,1,0,1,13,6,1,0.230999
15,0,0,0,4,0,1,11,5,1,0.203998
15,0,0,0,5,1,0,13,6,1,0.209994
15,0,0,0,1,0,1,9,4,1,0.188999
15,0,0,0,0,0,1,11,5,1,0.21099
15,0,0,0,2,0,1,7,3,1,0.148031
15,0,0,0,2,1,0,11,5,1,0.220998
15,0,1,0,4,0,1,13,6,1,0.217016
15,0,0,0,5,1,0,13,6,1,0.181434
15,0,1,0,2,0,1,9,4,1,0.166997
15,0,0,0,1,0,1,11,5,1,0.167021
15,0,0,0,5,1,0,13,6,1,0.207994
15,0,1,0,5,1,0,14,7,1,0.216033
15,0,1,0,4,0,1,13,6,1,0.244949
15,0,0,0,1,0,1,5,2,1,0.132008
15,0,0,0,1,1,0,13,6,1,0.179997
15,0,0,0,4,1,0,11,5,1,0.173998
15,0,0,0,4,0,1,11,5,1,0.173028
15,0,0,0,0,1,0,13,6,1,0.174964
15,0,0,0,1,1,0,13,6,1,0.192997
15,0,0,0,0,0,1,3,1,1,0.099997
15,0,0,0,0,0,1,9,4,1,0.166987
15,0,0,0,4,0,1,13,6,1,0.180993
15,0,0,0,0,1,0,13,6,1,0.176003
15,0,0,0,4,0,1,13,6,1,0.19303
15,0,0,0,5,1,0,13,6,1,0.181346
15,0,0,0,3,0,1,13,6,1,0.186998
15,0,0,0,2,0,1,9,4,1,0.141969
15,0,0,0,2,0,1,7,3,1,0.133001
15,0,0,0,2,1,0,14,7,1,0.195982
15,0,0,0,5,0,1,13,6,1,0.199995
15,0,0,0,4,0,1,11,5,1,0.188994
15,0,0,0,3,0,1,9,4,1,0.166983
15,0,0,0,3,0,1,9,4,1,0.184969
15,0,0,0,0,1,0,13,6,1,0.196997
15,0,0,0,0,1,0,11,5,1,0.158999
15,0,0,0,5,1,0,13,6,1,0.187964
15,0,0,0,0,1,0,11,5,1,0.152
15,0,0,0,3,1,0,12,6,1,0.175997
15,0,0,0,1,0,1,5,2,1,0.113999
15,0,0,0,0,1,0,13,6,1,0.166036
15,0,0,0,4,1,0,13,6,1,0.182995
15,0,0,0,2,0,1,9,4,1,0.149
15,0,0,0,4,1,0,11,5,1,0.16901
15,0,0,0,0,0,1,13,6,1,0.180971
15,0,0,0,0,0,1,13,6,1,0.167014
15,0,0,0,4,1,0,13,6,1,0.187997
15,0,0,0,0,1,0,11,5,1,0.188998
15,0,0,0,4,1,0,11,5,1,0.177996
15,0,0,0,5,1,0,13,6,1,0.193996
15,0,0,0,0,1,0,11,5,1,0.153966
15,0,0,0,1,1,0,12,6,1,0.18797
15,0,0,0,0,1,0,11,5,1,0.155999
15,0,1,0,4,1,0,13,6,1,0.176011
15,0,0,0,5,1,0,13,6,1,0.203996
15,0,0,0,2,1,0,13,6,1,0.237999
15,0,0,0,0,1,0,13,6,1,0.179996
15,0,0,0,2,0,1,7,3,1,0.144999
15,0,0,0,2,1,0,11,5,1,0.176998
15,0,0,0,2,0,1,11,5,1,0.175997
15,0,0,0,0,1,0,11,5,1,0.181999
15,0,0,0,2,0,1,9,4,1,0.169997
15,0,0,0,2,0,1,13,6,1,0.209988
15,0,0,0,1,1,0,13,6,1,0.196999
15,0,0,0,3,0,1,9,4,1,0.154027
15,0,0,0,4,0,1,13,6,1,0.170973
15,0,0,0,2,1,0,13,6,1,0.169997
15,0,0,0,3,1,0,11,5,1,0.175013
15,0,0,0,0,0,1,13,6,1,0.165002
15,0,0,0,4,1,0,13,6,1,0.214
15,0,0,0,0,0,1,13,6,1,0.210001
15,0,0,0,1,1,0,11,5,1,0.184997
15,0,0,0,5,0,1,13,6,1,0.219004
15,0,0,0,3,1,0,13,6,1,0.187008
15,0,0,0,0,0,1,13,6,1,0.162996
15,0,0,0,5,1,0,13,6,1,0.194987
15,0,0,0,4,1,0,13,6,1,0.189001
15,0,1,0,2,0,1,9,4,1,0.158031
15,0,0,0,3,1,0,11,5,1,0.160996
15,0,0,0,1,1,0,11,5,1,0.174001
15,0,0,0,2,1,0,13,6,1,0.185998
15,0,0,0,1,0,1,11,5,1,0.195972
15,0,0,0,3,0,1,11,5,1,0.188996
15,0,0,0,4,1,0,11,5,1,0.191001
15,0,0,0,0,1,0,13,6,1,0.167997
15,0,0,0,3,1,0,13,6,1,0.196028
15,0,0,0,1,0,1,5,2,1,0.108969
15,0,0,0,0,1,0,11,5,1,0.167012
15,0,1,0,4,1,0,13,6,1,0.185973
15,0,0,0,4,0,1,11,5,1,0.166032
15,0,1,0,3,0,1,11,5,1,0.188979
15,0,0,0,4,0,1,11,5,1,0.174998
15,0,0,0,3,0,1,9,4,1,0.146999
15,0,0,0,4,1,0,11,5,1,0.175981
15,0,0,0,1,0,1,13,6,1,0.204965
15,0,0,0,5,1,0,13,6,1,0.204
15,0,0,0,0,0,1,13,6,1,0.173
15,0,0,0,4,1,0,11,5,1,0.168968
15,0,0,0,4,1,0,11,5,1,0.165999
15,0,0,0,0,1,0,11,5,1,0.156999
15,0,0,0,5,0,1,13,6,1,0.195996
15,0,0,0,4,0,1,11,5,1,0.167999
15,0,0,0,2,1,0,13,6,1,0.170996
15,0,0,0,3,1,0,14,7,1,0.233991
15,0,0,0,5,1,0,12,6,1,0.217998
15,0,0,0,2,0,1,9,4,1,0.180995
15,0,0,0,5,1,0,13,6,1,0.206996
15,0,0,0,0,0,1,5,2,1,0.119998
15,0,0,0,1,0,1,13,6,1,0.165998
15,0,0,0,0,1,0,13,6,1,0.189996
15,0,0,0,0,1,0,13,6,1,0.179027
15,0,0,0,2,0,1,11,5,1,0.183998
15,0,0,0,3,1,0,13,6,1,0.206
15,0,0,0,3,0,1,13,6,1,0.202998
15,0,0,0,4,0,1,11,5,1,0.169004
15,0,1,0,5,1,0,14,7,1,0.210024
15,0,0,0,1,1,0,11,5,1,0.164995
15,0,0,0,4,1,0,11,5,1,0.17697
15,0,0,0,0,0,1,3,1,1,0.098986
15,0,0,0,4,1,0,14,7,1,0.199019
15,0,0,0,0,0,1,9,4,1,0.151994
15,0,0,0,2,1,0,13,6,1,0.186973
15,0,0,0,0,1,0,11,5,1,0.153961
15,0,0,0,0,0,1,13,6,1,0.171026
15,0,0,0,0,0,1,13,6,1,0.176001
15,0,0,0,1,0,1,9,4,1,0.150997
15,0,0,0,2,1,0,13,6,1,0.203997
