NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
20,8,11,1,67,0,1,17,8,1,0.44599
20,35,11,0,130,0,1,57,28,1,0.899982
20,22,12,0,92,0,1,25,12,1,0.620987
20,34,15,0,114,1,0,37,18,1,0.677987
20,24,9,1,92,0,1,23,11,1,0.586991
20,28,9,1,96,1,0,29,14,1,0.582991
20,16,13,2,81,0,1,24,12,1,0.61399
20,27,21,2,104,0,1,35,17,1,0.881984
20,12,3,0,72,0,1,13,6,1,0.422991
20,13,2,0,64,0,1,11,5,1,0.43099
20,16,2,0,100,0,1,19,9,1,0.531989
20,28,11,1,97,0,1,35,17,1,0.653987
20,15,3,1,81,0,1,19,9,1,0.556988
20,15,11,1,91,0,1,19,9,1,0.773984
20,18,11,1,106,0,1,28,14,1,0.732982
20,27,8,3,90,0,1,35,17,1,0.720981
20,15,7,3,73,0,1,19,9,1,0.550989
20,6,1,3,55,0,1,10,5,1,0.375993
20,7,0,1,72,0,1,12,6,1,0.477994
20,35,20,0,100,1,0,37,18,1,0.857985
20,38,5,3,126,0,1,38,19,1,0.740989
20,13,11,2,84,0,1,17,8,1,0.573987
20,24,7,1,104,0,1,25,12,1,0.578989
20,31,15,2,93,1,0,33,16,1,0.670989
20,16,4,2,101,0,1,22,11,1,0.468995
20,38,17,1,110,0,1,41,20,1,0.766985
20,12,3,0,69,0,1,19,9,1,0.426995
20,30,11,1,105,0,1,29,14,1,0.602986
20,15,5,2,76,0,1,14,7,1,0.407995
20,10,2,2,57,0,1,13,6,1,0.376996
20,17,7,2,61,0,1,17,8,1,0.424989
20,32,18,0,100,1,0,34,17,1,0.626989
20,19,3,3,89,0,1,27,13,1,0.517989
20,23,12,0,94,0,1,29,14,1,0.561989
20,31,11,1,90,1,0,27,13,1,0.635988
20,24,10,2,102,0,1,25,12,1,0.564989
20,16,4,0,88,0,1,17,8,1,0.429992
20,20,4,1,82,0,1,20,10,1,0.465994
20,25,4,0,116,0,1,27,13,1,0.553988
20,11,4,2,74,0,1,15,7,1,0.413983
20,25,8,1,94,1,0,30,15,1,0.668991
20,29,3,0,104,0,1,29,14,1,0.544987
20,24,5,0,100,0,1,21,10,1,0.441989
20,13,4,2,110,0,1,18,9,1,0.56199
20,33,10,2,113,1,0,44,22,1,0.894983
20,34,14,1,92,1,0,34,17,1,0.770987
20,39,6,0,104,0,1,31,15,1,0.585987
20,13,5,2,77,0,1,16,8,1,0.426994
20,7,0,1,61,0,1,10,5,1,0.297996
20,30,7,2,106,0,1,25,12,1,0.497972
20,14,6,1,71,1,0,19,9,1,0.456991
20,11,2,2,55,0,1,11,5,1,0.353997
20,28,22,1,106,1,0,35,17,1,0.799985
20,11,4,1,78,0,1,17,8,1,0.41999
20,36,11,3,87,0,1,30,15,1,0.58499
20,29,7,1,126,0,1,39,19,1,0.660986
20,12,6,1,52,0,1,11,5,1,0.384993
20,50,11,0,141,1,0,57,28,1,0.827992
20,10,3,1,54,0,1,11,5,1,0.302997
20,17,9,1,84,0,1,17,8,1,0.52599
20,14,11,1,110,0,1,24,12,1,0.640988
20,9,2,2,77,0,1,14,7,1,0.357992
20,27,7,1,83,1,0,21,10,1,0.427992
20,27,11,1,98,1,0,30,15,1,0.609987
20,19,9,2,90,1,0,24,12,1,0.51599
20,31,8,2,103,1,0,29,14,1,0.659987
20,13,2,2,60,0,1,12,6,1,0.337994
20,13,0,3,72,0,1,14,7,1,0.344972
20,9,5,0,100,0,1,19,9,1,0.462998
20,15,6,1,73,1,0,21,10,1,0.422991
20,28,2,1,124,0,1,32,16,1,0.584985
20,20,4,0,107,1,0,24,12,1,0.490987
20,17,3,1,68,0,1,13,6,1,0.287993
20,5,1,0,42,0,1,7,3,1,0.265997
20,18,7,2,85,0,1,21,10,1,0.548989
20,21,4,0,111,0,1,29,14,1,0.554987
20,23,3,2,78,0,1,17,8,1,0.44399
20,9,8,1,78,0,1,17,8,1,0.388991
20,15,5,0,82,0,1,19,9,1,0.54699
20,20,12,1,89,0,1,25,12,1,0.494993
20,10,3,0,82,0,1,17,8,1,0.447988
20,18,13,0,66,0,1,17,8,1,0.546987
20,19,7,2,92,1,0,26,13,1,0.537989
20,29,5,2,82,1,0,31,15,1,0.526
20,12,5,1,65,0,1,15,7,1,0.354993
20,37,8,1,96,1,0,40,20,1,0.638987
20,30,22,1,95,0,1,27,13,1,0.716988
20,47,29,1,114,0,1,49,24,1,1.162978
20,8,3,2,61,0,1,10,5,1,0.391994
20,18,6,1,93,0,1,21,10,1,0.542992
20,27,2,1,90,0,1,21,10,1,0.52399
20,10,6,0,74,1,0,19,9,1,0.434994
20,4,0,2,41,0,1,6,3,1,0.285994
20,1,1,2,40,0,1,6,3,1,0.288999
20,22,3,1,82,0,1,19,9,1,0.538991
20,19,7,3,83,1,0,23,11,1,0.588988
20,43,16,2,113,0,1,45,22,1,0.769988
20,31,14,1,107,0,1,34,17,1,0.643988
20,54,17,0,137,1,0,53,26,1,0.847993
20,18,3,1,90,1,0,21,10,1,0.42599
20,26,8,1,104,0,1,25,12,1,0.633996
20,12,1,0,71,1,0,18,9,1,0.404
20,1,1,2,28,0,1,4,2,1,0.208998
20,20,7,0,79,0,1,19,9,1,0.416995
20,16,6,3,72,0,1,16,8,1,0.368005
20,24,6,1,89,0,1,25,12,1,0.467995
20,32,16,1,87,1,0,42,21,1,0.576998
20,27,7,2,85,1,0,29,14,1,0.541996
20,44,21,0,103,0,1,39,19,1,0.746988
20,16,3,0,87,0,1,21,10,1,0.413996
20,9,5,0,65,0,1,13,6,1,0.348993
20,26,10,1,93,1,0,22,11,1,0.478991
20,32,11,1,91,1,0,35,17,1,0.531995
20,10,6,1,73,0,1,15,7,1,0.480008
20,24,5,3,82,1,0,23,11,1,0.481996
20,9,4,1,73,0,1,16,8,1,0.402997
20,31,7,3,129,0,1,30,15,1,0.765996
20,22,13,1,86,0,1,24,12,1,0.545998
20,14,5,0,87,0,1,19,9,1,0.464997
20,12,4,1,71,0,1,13,6,1,0.397995
20,24,13,1,93,0,1,31,15,1,0.538995
20,13,3,1,81,0,1,17,8,1,0.418994
20,29,8,1,102,1,0,28,14,1,0.618992
20,12,4,2,70,0,1,13,6,1,0.353
20,34,6,0,94,0,1,31,15,1,0.583996
20,21,10,1,100,1,0,27,13,1,0.569998
20,11,8,1,65,1,0,18,9,1,0.384996
20,8,1,1,74,0,1,13,6,1,0.386996
20,19,8,0,75,0,1,19,9,1,0.453996
20,40,31,2,101,1,0,43,21,1,0.710995
20,19,5,1,108,0,1,23,11,1,0.551991
20,25,5,0,102,0,1,23,11,1,0.574994
20,31,9,1,107,0,1,33,16,1,0.663998
20,18,13,3,82,0,1,22,11,1,0.548995
20,40,16,1,97,1,0,34,17,1,0.671996
20,6,2,3,59,0,1,10,5,1,0.297982
20,23,7,1,94,0,1,23,11,1,0.451995
20,20,11,2,77,0,1,26,13,1,0.562997
20,23,10,1,91,0,1,22,11,1,0.553994
20,39,22,2,124,0,1,51,25,1,0.746994
20,17,9,0,67,1,0,17,8,1,0.497009
20,30,11,1,85,0,1,23,11,1,0.625997
20,43,13,2,115,0,1,48,24,1,0.784992
20,52,12,1,133,1,0,57,28,1,0.765992
20,9,1,1,52,0,1,9,4,1,0.259997
20,17,5,2,74,1,0,20,10,1,0.373
20,4,1,2,52,0,1,8,4,1,0.278002
20,15,15,1,74,0,1,20,10,1,0.557995
20,16,4,3,94,0,1,20,10,1,0.472995
20,14,12,2,69,0,1,19,9,1,0.484992
20,15,6,2,71,1,0,18,9,1,0.421996
20,24,12,2,76,0,1,25,12,1,0.498997
20,24,9,0,88,1,0,23,11,1,0.456996
20,22,3,1,86,0,1,20,10,1,0.487991
20,9,4,0,54,0,1,11,5,1,0.394993
20,30,18,1,95,1,0,39,19,1,0.763996
20,32,13,2,86,1,0,33,16,1,0.562997
20,22,12,2,118,0,1,24,12,1,0.646998
20,13,12,0,68,0,1,15,7,1,0.449999
20,15,5,1,84,0,1,18,9,1,0.491996
20,19,8,3,53,0,1,13,6,1,0.407992
20,30,9,0,103,0,1,27,13,1,0.605
20,5,0,3,39,0,1,6,3,1,0.254997
20,33,7,1,111,0,1,25,12,1,0.502
20,30,4,1,97,1,0,25,12,1,0.567996
20,20,10,1,93,1,0,33,16,1,0.591003
20,6,1,0,66,0,1,11,5,1,0.344996
20,16,5,0,83,0,1,19,9,1,0.399996
20,37,14,0,124,0,1,35,17,1,0.670992
20,12,6,2,80,0,1,18,9,1,0.464997
20,33,14,0,103,1,0,31,15,1,0.739996
20,13,2,1,93,0,1,18,9,1,0.449996
20,23,6,1,94,0,1,25,12,1,0.695995
20,21,10,0,86,0,1,19,9,1,0.525991
20,17,1,1,99,0,1,17,8,1,0.512994
20,21,8,0,86,1,0,21,10,1,0.540991
20,14,5,1,68,0,1,15,7,1,0.449994
20,16,5,0,96,0,1,17,8,1,0.459999
20,33,8,1,120,1,0,36,18,1,0.647994
20,38,13,1,102,0,1,31,15,1,0.631996
20,18,4,1,66,0,1,17,8,1,0.375996
20,29,12,0,113,0,1,35,17,1,0.940995
20,31,11,1,100,1,0,33,16,1,0.580997
20,29,12,1,90,0,1,29,14,1,0.543998
20,24,3,1,106,0,1,25,12,1,0.529995
20,12,1,1,47,0,1,9,4,1,0.355995
20,24,6,1,79,0,1,25,12,1,0.560995
20,39,6,2,138,0,1,35,17,1,0.826999
20,7,1,2,52,0,1,8,4,1,0.332997
20,51,10,3,135,0,1,37,18,1,0.803995
20,17,9,1,85,0,1,19,9,1,0.580997
20,11,3,1,61,0,1,11,5,1,0.460997
20,36,2,2,105,0,1,25,12,1,0.539993
20,41,28,0,129,1,0,45,22,1,0.959992
20,36,9,1,114,1,0,39,19,1,0.738993
20,19,3,2,90,0,1,21,10,1,0.492998
20,8,4,2,92,0,1,18,9,1,0.398998
20,32,13,0,114,1,0,44,22,1,0.690993
20,29,10,1,76,0,1,32,16,1,0.559996
20,23,8,1,72,1,0,21,10,1,0.558976
20,47,16,1,119,1,0,43,21,1,0.79399
20,29,5,0,106,1,0,34,17,1,0.650996
20,22,12,0,95,0,1,23,11,1,0.585994
20,3,0,0,72,0,1,11,5,1,0.308997
20,29,10,0,97,1,0,27,13,1,0.622993
20,25,2,2,98,0,1,21,10,1,0.477001
20,21,7,0,91,0,1,25,12,1,0.535998
20,28,13,2,90,1,0,29,14,1,0.642994
20,26,5,1,76,1,0,25,12,1,0.548996
20,29,5,3,114,0,1,34,17,1,0.585997
20,73,43,2,154,0,1,88,44,1,1.35999
20,14,6,2,75,0,1,15,7,1,0.391
20,31,10,1,114,1,0,36,18,1,0.871991
20,12,4,1,50,0,1,9,4,1,0.35399
20,34,14,1,113,1,0,40,20,1,0.882994
20,10,0,0,70,0,1,13,6,1,0.448993
20,8,4,1,78,0,1,15,7,1,0.385996
20,11,6,0,56,0,1,11,5,1,0.403993
20,31,18,2,91,0,1,28,14,1,0.625999
20,26,13,2,116,0,1,37,18,1,0.755995
20,41,17,3,114,0,1,46,23,1,0.805991
20,16,7,0,69,1,0,17,8,1,0.546998
20,2,1,3,51,0,1,8,4,1,0.330999
20,10,10,1,74,0,1,23,11,1,0.542994
20,17,5,0,106,0,1,23,11,1,0.505995
20,33,14,0,105,1,0,33,16,1,0.631997
20,39,9,1,99,0,1,35,17,1,0.687998
20,16,4,1,100,0,1,18,9,1,0.505999
20,22,8,1,66,0,1,15,7,1,0.612999
20,35,10,2,98,0,1,38,19,1,0.791997
20,13,3,3,76,0,1,16,8,1,0.456997
20,19,6,0,96,0,1,23,11,1,0.507998
20,18,4,2,96,0,1,20,10,1,0.533998
20,38,10,0,109,1,0,33,16,1,0.647997
20,16,8,1,92,1,0,29,14,1,0.561992
20,31,12,0,116,0,1,33,16,1,0.832994
20,27,10,3,130,0,1,39,19,1,0.740993
20,19,6,1,81,0,1,19,9,1,0.458997
20,8,6,1,71,0,1,15,7,1,0.525996
20,20,6,0,82,1,0,19,9,1,0.396996
20,9,1,2,77,0,1,12,6,1,0.350996
20,34,12,1,106,0,1,33,16,1,0.635995
20,22,10,0,102,1,0,28,14,1,0.523991
20,14,8,0,76,0,1,17,8,1,0.569996
20,4,1,1,40,0,1,7,3,1,0.260997
20,23,11,0,83,0,1,25,12,1,0.654991
20,41,10,1,123,1,0,49,24,1,0.836994
20,8,4,1,39,0,1,9,4,1,0.305999
20,28,11,1,100,1,0,35,17,1,0.733994
20,22,5,2,93,0,1,23,11,1,0.456989
20,10,3,2,73,0,1,13,6,1,0.423995
20,0,3,1,49,0,1,9,4,1,0.331994
20,25,3,2,91,1,0,25,12,1,0.541992
20,24,7,2,85,0,1,25,12,1,0.492997
20,22,6,1,109,1,0,26,13,1,0.530994
20,17,4,0,76,0,1,21,10,1,0.549999
20,32,10,1,98,1,0,25,12,1,0.461996
20,24,9,1,96,0,1,23,11,1,0.548995
20,31,7,1,114,0,1,25,12,1,0.584993
20,14,5,1,62,0,1,13,6,1,0.543997
20,14,2,1,102,0,1,19,9,1,0.465996
20,41,12,0,106,1,0,39,19,1,0.774994
20,23,9,1,92,0,1,29,14,1,0.590996
20,20,4,1,94,0,1,25,12,1,0.556993
20,37,14,2,106,0,1,44,22,1,0.817991
20,4,3,2,50,0,1,9,4,1,0.379998
20,37,22,1,101,1,0,46,23,1,0.960999
20,17,11,0,82,1,0,22,11,1,0.484995
20,17,11,1,73,1,0,23,11,1,0.496997
20,21,11,1,112,0,1,37,18,1,0.697993
20,4,2,0,46,0,1,9,4,1,0.375994
20,27,8,0,116,1,0,25,12,1,0.549
20,3,5,2,50,0,1,9,4,1,0.311997
20,31,13,2,105,0,1,30,15,1,0.689995
20,18,4,1,75,0,1,17,8,1,0.549995
20,32,12,1,104,1,0,37,18,1,0.654996
20,7,1,1,60,0,1,11,5,1,0.309997
20,22,8,0,94,0,1,25,12,1,0.734991
20,20,2,2,73,0,1,17,8,1,0.537994
20,23,11,1,84,1,0,33,16,1,0.614995
20,25,10,1,100,0,1,28,14,1,0.750994
20,26,13,1,70,0,1,21,10,1,0.633995
20,35,8,0,119,0,1,29,14,1,0.690996
20,33,11,0,106,1,0,39,19,1,0.729985
20,24,11,2,97,1,0,29,14,1,0.641991
20,16,6,2,82,0,1,22,11,1,0.511997
20,26,10,0,96,1,0,34,17,1,0.743996
20,21,3,1,91,1,0,22,11,1,0.595996
20,35,12,1,110,0,1,30,15,1,0.656996
20,30,3,1,101,0,1,29,14,1,0.554995
20,15,1,2,75,0,1,17,8,1,0.409993
20,26,7,2,99,1,0,37,18,1,0.785992
20,9,3,1,67,0,1,13,6,1,0.395996
20,28,10,2,106,0,1,33,16,1,0.762995
20,12,4,0,62,0,1,13,6,1,0.475995
20,30,6,0,109,1,0,35,17,1,0.682995
20,25,8,1,97,0,1,24,12,1,0.636999
20,27,11,2,91,0,1,23,11,1,0.737996
20,51,23,3,127,1,0,56,28,1,1.18299
20,21,8,3,98,0,1,22,11,1,0.627998
20,37,18,2,102,1,0,33,16,1,0.87504
20,26,7,2,88,0,1,21,10,1,0.588994
20,30,4,1,99,1,0,27,13,1,0.755042
20,33,2,0,118,0,1,27,13,1,0.713994
20,14,14,0,81,0,1,19,9,1,0.589067
20,35,11,1,110,0,1,31,15,1,0.842991
20,7,4,1,46,0,1,9,4,1,0.395998
20,29,13,3,93,0,1,30,15,1,0.578001
20,13,5,1,91,0,1,23,11,1,0.549994
20,6,3,2,59,0,1,10,5,1,0.463996
20,28,10,2,82,1,0,23,11,1,0.588991
20,35,19,0,111,1,0,53,26,1,0.765995
20,22,10,3,92,0,1,29,14,1,0.657993
20,39,13,1,118,0,1,31,15,1,0.836994
20,12,4,0,78,0,1,15,7,1,0.539992
20,21,12,1,69,0,1,21,10,1,0.477002
20,24,4,3,80,0,1,22,11,1,0.467994
20,11,4,0,69,0,1,17,8,1,0.531998
20,17,8,2,70,0,1,17,8,1,0.349996
20,24,10,0,92,1,0,31,15,1,0.472002
20,8,5,1,87,0,1,16,8,1,0.355998
20,26,10,1,84,1,0,29,14,1,0.601997
20,21,6,0,68,0,1,15,7,1,0.333994
20,27,10,2,122,0,1,32,16,1,0.728992
20,45,9,1,100,0,1,29,14,1,0.607993
20,26,9,1,87,0,1,21,10,1,0.485999
20,57,25,0,133,1,0,57,28,1,0.82699
20,50,13,0,146,1,0,46,23,1,0.717993
20,13,2,1,59,0,1,11,5,1,0.312001
20,15,4,3,74,0,1,17,8,1,0.402994
20,30,16,1,105,1,0,37,18,1,0.849992
20,32,12,1,106,1,0,38,19,1,0.853993
20,29,11,3,84,1,0,29,14,1,0.750997
20,26,10,2,74,1,0,25,12,1,0.711993
20,20,7,1,68,1,0,17,8,1,0.573997
20,18,7,0,75,1,0,19,9,1,0.548992
20,19,3,1,94,0,1,22,11,1,0.499996
20,23,3,1,105,0,1,25,12,1,0.508994
20,20,12,2,96,0,1,29,14,1,0.759995
20,29,15,0,82,0,1,23,11,1,0.697993
20,29,12,1,94,1,0,30,15,1,0.710984
20,34,14,1,101,1,0,33,16,1,0.635994
20,47,28,1,103,1,0,43,21,1,0.856991
20,15,3,1,88,0,1,17,8,1,0.490997
20,32,10,0,83,1,0,35,17,1,0.730005
20,34,8,1,109,1,0,36,18,1,0.588995
20,22,4,1,88,1,0,22,11,1,0.595993
20,31,3,1,106,1,0,29,14,1,0.592002
20,27,3,2,95,0,1,21,10,1,0.490994
20,4,2,1,54,0,1,8,4,1,0.290997
20,9,7,0,82,0,1,15,7,1,0.573992
20,30,3,0,118,0,1,27,13,1,0.634996
20,53,11,1,126,0,1,45,22,1,0.790996
20,25,5,2,91,0,1,23,11,1,0.557995
20,12,3,0,60,1,0,15,7,1,0.426996
20,32,7,0,97,0,1,27,13,1,0.704996
20,21,4,1,91,0,1,27,13,1,0.553994
20,33,6,1,82,0,1,31,15,1,0.503998
20,8,8,1,77,0,1,19,9,1,0.612994
20,22,8,0,101,1,0,37,18,1,0.608994
20,25,5,1,103,1,0,25,12,1,0.532994
20,17,8,1,82,1,0,20,10,1,0.393995
20,7,0,1,41,0,1,7,3,1,0.239998
20,17,10,2,74,0,1,20,10,1,0.528997
20,24,3,1,96,0,1,21,10,1,0.561994
20,10,5,2,69,1,0,17,8,1,0.452998
20,35,28,1,136,0,1,59,29,1,1.175988
20,41,12,2,115,0,1,36,18,1,0.810994
20,39,16,1,91,1,0,36,18,1,0.718998
20,35,7,3,95,0,1,30,15,1,0.574996
20,19,8,2,75,0,1,21,10,1,0.425011
20,41,15,0,136,0,1,51,25,1,0.765994
20,18,7,0,62,1,0,18,9,1,0.410995
20,16,5,0,90,0,1,19,9,1,0.447992
20,3,2,2,66,0,1,13,6,1,0.342998
20,21,8,1,102,0,1,19,9,1,0.439997
20,33,16,1,111,0,1,37,18,1,0.677997
20,28,6,2,100,0,1,33,16,1,0.522994
20,12,4,3,83,0,1,17,8,1,0.335998
20,27,9,2,104,0,1,28,14,1,0.529997
20,2,1,1,27,0,1,5,2,1,0.174999
20,5,0,2,40,0,1,6,3,1,0.202999
20,27,6,2,119,0,1,27,13,1,0.573996
20,19,3,0,93,0,1,19,9,1,0.511995
20,28,18,1,92,0,1,23,11,1,0.681994
20,12,7,1,64,0,1,13,6,1,0.474993
20,13,3,0,64,0,1,13,6,1,0.422996
20,3,0,1,26,0,1,5,2,1,0.247005
20,30,5,1,95,0,1,21,10,1,0.603996
20,27,10,0,92,0,1,29,14,1,0.616994
20,26,10,1,105,0,1,35,17,1,0.618996
20,37,10,0,120,0,1,31,15,1,0.701993
20,22,13,1,74,0,1,21,10,1,0.542996
20,11,8,2,73,0,1,19,9,1,0.457998
20,39,12,0,131,0,1,45,22,1,0.807995
20,35,9,0,105,1,0,41,20,1,0.586996
20,25,10,0,98,0,1,31,15,1,0.542994
20,9,2,1,61,0,1,11,5,1,0.369995
20,34,4,0,93,1,0,25,12,1,0.517993
20,14,6,1,71,0,1,17,8,1,0.421995
20,35,10,1,116,1,0,40,20,1,0.625998
20,41,16,1,100,1,0,35,17,1,0.668996
20,49,11,0,148,1,0,53,26,1,0.970989
20,20,5,1,79,0,1,17,8,1,0.475995
20,11,6,1,62,1,0,15,7,1,0.337994
20,34,6,1,119,1,0,37,18,1,0.675995
20,39,13,2,85,1,0,35,17,1,0.707996
20,17,5,0,79,0,1,19,9,1,0.522994
20,14,0,2,80,0,1,14,7,1,0.409995
20,37,15,0,118,1,0,35,17,1,0.761993
20,20,4,0,107,0,1,23,11,1,0.534992
20,26,14,2,104,0,1,28,14,1,0.619992
20,29,5,1,101,0,1,25,12,1,0.646994
20,34,20,1,97,1,0,31,15,1,0.500998
20,22,6,4,84,0,1,23,11,1,0.345998
20,15,8,0,90,0,1,23,11,1,0.424998
20,10,6,2,84,0,1,16,8,1,0.393999
20,19,7,1,92,0,1,23,11,1,0.587993
20,17,12,2,89,0,1,23,11,1,0.548996
20,24,4,2,99,0,1,23,11,1,0.444996
20,2,1,1,40,0,1,6,3,1,0.198996
20,31,10,0,88,0,1,33,16,1,0.490996
20,12,3,1,76,0,1,15,7,1,0.385998
20,21,13,1,84,0,1,19,9,1,0.487995
20,28,9,1,80,0,1,23,11,1,0.426995
20,27,13,1,110,0,1,29,14,1,0.664995
20,22,9,1,96,1,0,27,13,1,0.612997
20,28,12,0,115,0,1,29,14,1,0.635996
20,6,0,2,68,0,1,12,6,1,0.391998
20,24,10,0,83,1,0,25,12,1,0.475994
20,24,8,0,83,0,1,23,11,1,0.447997
20,45,15,1,104,1,0,44,22,1,0.726991
20,9,1,1,55,0,1,9,4,1,0.311998
20,17,9,1,78,0,1,19,9,1,0.387998
20,18,5,1,66,0,1,17,8,1,0.343997
20,37,11,1,111,0,1,31,15,1,0.571996
20,23,12,1,76,0,1,23,11,1,0.423995
20,27,15,1,76,1,0,28,14,1,0.652994
20,28,11,1,115,1,0,31,15,1,0.566994
20,28,15,0,97,1,0,42,21,1,0.743992
20,12,4,3,89,0,1,21,10,1,0.465996
20,34,5,1,112,1,0,40,20,1,0.577989
20,14,7,1,69,0,1,17,8,1,0.386995
20,9,2,0,57,0,1,11,5,1,0.275998
20,20,12,0,74,1,0,22,11,1,0.460981
20,12,7,0,68,1,0,14,7,1,0.332998
20,18,10,2,85,0,1,23,11,1,0.652993
20,15,1,2,77,0,1,14,7,1,0.365996
20,22,10,0,116,0,1,37,18,1,0.837993
20,33,18,2,97,0,1,36,18,1,0.860993
20,20,2,2,120,0,1,22,11,1,0.596997
20,31,18,1,123,0,1,39,19,1,0.742993
20,42,18,1,132,1,0,40,20,1,0.662993
20,9,0,1,66,0,1,12,6,1,0.342997
20,29,14,1,91,1,0,31,15,1,0.520996
