NumberOfPlayers,DeadAgentVoted,DeadAgentAttacked,TeammateAttacked,IncorrectAction,WerewolfWins,VillagerWins,TotalTurns,TotalDays,TotalGames,GameTimeSeconds
55,0,0,0,40,0,1,51,25,1,2.906974
55,0,0,0,38,0,1,37,18,1,3.221953
55,0,0,0,33,1,0,42,21,1,5.073929
55,0,0,0,57,0,1,51,25,1,4.900931
55,0,0,0,76,1,0,45,22,1,4.146941
55,0,2,0,61,1,0,53,26,1,4.34994
55,0,0,0,69,1,0,43,21,1,4.145941
55,0,0,0,50,1,0,47,23,1,4.125944
55,0,2,0,45,1,0,45,22,1,4.153943
55,0,1,0,37,1,0,45,22,1,4.050943
55,0,0,0,26,1,0,45,22,1,4.002945
55,0,2,0,44,1,0,49,24,1,4.06094
55,0,2,0,49,1,0,51,25,1,4.159942
55,0,0,0,49,1,0,45,22,1,4.615934
55,0,0,0,38,1,0,49,24,1,4.246939
55,0,1,0,43,1,0,51,25,1,4.233939
55,0,0,0,79,1,0,49,24,1,4.17394
55,0,1,0,34,1,0,53,26,1,4.372942
55,0,2,0,57,1,0,51,25,1,4.561935
55,0,0,0,50,1,0,45,22,1,4.068943
55,0,0,0,32,1,0,45,22,1,4.16994
55,0,0,0,51,0,1,49,24,1,4.114942
55,0,0,0,71,1,0,49,24,1,4.147944
55,0,0,0,72,1,0,49,24,1,4.16494
55,0,0,0,63,1,0,49,24,1,4.267939
55,0,0,0,47,0,1,53,26,1,4.048944
55,0,1,0,32,1,0,43,21,1,4.030944
55,0,0,0,57,1,0,49,24,1,4.37394
55,0,0,0,38,1,0,51,25,1,4.341938
55,0,0,0,50,1,0,53,26,1,4.059951
55,0,1,0,31,1,0,49,24,1,4.07594
55,0,0,0,54,1,0,45,22,1,3.833945
55,0,1,0,53,0,1,53,26,1,4.357939
55,0,0,0,24,0,1,53,26,1,5.25392
55,0,0,0,59,1,0,43,21,1,4.163932
55,0,0,0,61,1,0,43,21,1,4.05494
55,0,2,0,52,0,1,53,26,1,4.655934
55,0,0,0,36,1,0,49,24,1,4.18694
55,0,1,0,42,1,0,47,23,1,4.319939
55,0,0,0,71,1,0,50,25,1,4.353938
55,0,0,0,66,1,0,53,26,1,4.240941
55,0,3,0,43,0,1,53,26,1,4.623937
55,0,0,0,66,1,0,49,24,1,4.336953
55,0,0,0,67,1,0,43,21,1,4.830931
55,0,0,0,25,1,0,47,23,1,4.797932
55,0,0,0,73,0,1,53,26,1,4.423935
55,0,1,0,47,1,0,49,24,1,4.265944
55,0,0,0,74,1,0,43,21,1,4.329946
55,0,0,0,57,0,1,53,26,1,4.548943
55,0,0,0,65,1,0,49,24,1,4.120949
55,0,0,0,73,1,0,51,25,1,4.493945
55,0,0,0,66,1,0,44,22,1,4.250951
55,0,0,0,44,1,0,47,23,1,4.283946
55,0,0,0,23,1,0,43,21,1,3.933949
55,0,0,0,82,1,0,45,22,1,4.032949
55,0,0,0,53,0,1,53,26,1,4.449942
55,0,0,0,64,1,0,44,22,1,4.213949
55,0,0,0,21,0,1,53,26,1,4.390944
55,0,0,0,71,1,0,47,23,1,4.328946
55,0,0,0,69,1,0,53,26,1,4.134957
55,0,0,0,33,1,0,49,24,1,4.571944
55,0,0,0,69,1,0,49,24,1,4.078949
55,0,0,0,39,1,0,47,23,1,5.062952
55,0,0,0,60,1,0,47,23,1,5.079938
55,0,0,0,78,1,0,47,23,1,4.247947
55,0,2,0,52,0,1,49,24,1,4.082949
55,0,0,0,65,1,0,51,25,1,4.13295
55,0,0,0,53,1,0,51,25,1,3.983951
55,0,0,0,58,0,1,49,24,1,4.269947
55,0,2,0,30,1,0,53,26,1,4.436943
55,0,3,0,36,1,0,49,24,1,4.204948
55,0,0,0,51,1,0,49,24,1,4.324944
55,0,0,0,47,1,0,54,27,1,4.396947
55,0,0,0,46,1,0,50,25,1,4.320946
55,0,0,0,42,1,0,39,19,1,3.93495
55,0,0,0,62,1,0,43,21,1,3.934952
55,0,0,0,52,1,0,49,24,1,4.863942
55,0,0,0,66,1,0,49,24,1,4.773939
55,0,0,0,56,1,0,45,22,1,4.074949
55,0,0,0,77,1,0,51,25,1,4.668949
55,0,0,0,80,1,0,45,22,1,4.160949
55,0,0,0,37,1,0,47,23,1,5.006941
55,0,0,0,56,1,0,47,23,1,5.025921
55,0,0,0,35,1,0,47,23,1,4.276947
55,0,0,0,50,1,0,45,22,1,4.140954
55,0,0,0,82,1,0,46,23,1,4.782938
55,0,2,0,46,1,0,53,26,1,4.330947
55,0,0,0,79,1,0,51,25,1,4.351947
55,0,0,0,61,1,0,43,21,1,4.088952
55,0,0,0,70,1,0,49,24,1,4.750943
55,0,0,0,50,1,0,54,27,1,4.537944
55,0,0,0,52,1,0,45,22,1,4.527944
55,0,0,0,71,1,0,41,20,1,4.331945
55,0,0,0,41,0,1,53,26,1,4.139944
55,0,0,0,54,1,0,47,23,1,4.419947
55,0,1,0,74,1,0,49,24,1,4.427944
55,0,0,0,51,1,0,53,26,1,4.278948
55,0,0,0,65,1,0,45,22,1,4.430945
55,0,0,0,70,1,0,49,24,1,4.239944
55,0,0,0,80,1,0,53,26,1,5.02594
55,0,0,0,51,1,0,49,24,1,4.826939
55,0,1,0,55,1,0,52,26,1,4.532944
55,0,0,0,57,1,0,41,20,1,4.182949
55,0,0,0,22,1,0,51,25,1,4.766942
55,0,0,0,59,1,0,49,24,1,4.297948
55,0,0,0,44,1,0,45,22,1,4.11995
55,0,4,0,52,1,0,39,19,1,4.558944
55,0,0,0,42,1,0,47,23,1,3.997067
55,0,0,0,58,1,0,51,25,1,4.544946
55,0,0,0,51,1,0,51,25,1,4.281949
55,0,0,0,45,1,0,45,22,1,4.346959
55,0,0,0,47,1,0,45,22,1,3.998949
55,0,0,0,63,1,0,53,26,1,4.347948
55,0,0,0,38,1,0,43,21,1,4.408953
55,0,0,0,46,1,0,51,25,1,4.224953
55,0,0,0,63,0,1,51,25,1,4.164949
55,0,0,0,92,1,0,47,23,1,4.553951
55,0,0,0,55,1,0,43,21,1,4.011957
55,0,0,0,56,1,0,43,21,1,4.850943
55,0,0,0,41,1,0,47,23,1,4.914945
55,0,0,0,53,1,0,51,25,1,4.576951
55,0,0,0,41,1,0,43,21,1,4.336951
55,0,0,0,73,1,0,49,24,1,4.295952
55,0,0,0,32,1,0,51,25,1,4.215956
55,0,0,0,59,1,0,47,23,1,4.339955
55,0,0,0,60,1,0,43,21,1,4.260958
55,0,2,0,41,1,0,41,20,1,4.178953
55,0,0,0,72,1,0,47,23,1,4.77195
55,0,0,0,60,1,0,49,24,1,4.081954
55,0,0,0,16,1,0,43,21,1,4.017955
55,0,2,0,67,1,0,49,24,1,4.107954
55,0,0,0,54,1,0,43,21,1,4.096955
55,0,0,0,42,1,0,45,22,1,4.343952
55,0,0,0,87,1,0,51,25,1,4.524948
55,0,0,0,72,1,0,49,24,1,4.238951
55,0,2,0,44,1,0,51,25,1,4.404952
55,0,0,0,72,1,0,47,23,1,4.712949
55,0,0,0,78,1,0,49,24,1,4.934944
55,0,0,0,61,1,0,51,25,1,4.765946
55,0,0,0,69,1,0,46,23,1,4.189952
55,0,0,0,65,1,0,47,23,1,4.169954
55,0,0,0,77,1,0,45,22,1,4.011955
55,0,2,0,62,1,0,48,24,1,4.47295
55,0,3,0,52,0,1,53,26,1,4.371952
55,0,0,0,56,1,0,53,26,1,4.366953
55,0,0,0,51,1,0,47,23,1,4.140956
55,0,0,0,50,1,0,48,24,1,4.692947
55,0,0,0,61,1,0,47,23,1,4.221935
55,0,1,0,41,1,0,49,24,1,4.37495
55,0,0,0,74,0,1,51,25,1,4.186971
55,0,0,0,68,1,0,51,25,1,4.63695
55,0,1,0,37,0,1,53,26,1,4.618946
55,0,0,0,65,1,0,53,26,1,4.489963
55,0,0,0,37,1,0,45,22,1,3.956954
55,0,0,0,52,1,0,47,23,1,4.645949
55,0,0,0,36,1,0,39,19,1,4.038954
55,0,1,0,50,1,0,51,25,1,4.897942
55,0,0,0,50,1,0,53,26,1,4.877945
55,0,0,0,49,1,0,49,24,1,4.189953
55,0,0,0,47,1,0,49,24,1,4.233961
55,0,0,0,56,1,0,45,22,1,4.222955
55,0,0,0,51,1,0,53,26,1,3.990955
55,0,0,0,44,1,0,49,24,1,4.233952
55,0,0,0,75,1,0,49,24,1,4.249954
55,0,1,0,21,0,1,53,26,1,4.563951
55,0,0,0,42,1,0,47,23,1,4.653937
55,0,2,0,42,0,1,51,25,1,4.377957
55,0,1,0,49,1,0,49,24,1,4.112958
55,0,0,0,55,1,0,45,22,1,3.973957
55,0,0,0,46,1,0,47,23,1,4.336939
55,0,0,0,49,1,0,51,25,1,4.595948
55,0,1,0,43,1,0,43,21,1,4.202955
55,0,0,0,82,1,0,49,24,1,4.440951
55,0,1,0,58,1,0,49,24,1,4.452949
55,0,0,0,41,0,1,53,26,1,4.82495
55,0,0,0,50,1,0,45,22,1,4.756948
55,0,0,0,65,1,0,47,23,1,4.114954
55,0,0,0,72,1,0,47,23,1,5.187979
55,0,0,0,30,1,0,51,25,1,4.55895
55,0,0,0,70,1,0,51,25,1,6.008935
55,0,0,0,59,1,0,49,24,1,5.51394
55,0,0,0,55,1,0,49,24,1,4.305956
55,0,1,0,31,1,0,51,25,1,5.061952
55,0,0,0,24,1,0,42,21,1,4.331956
55,0,0,0,62,1,0,53,26,1,4.31796
55,0,0,0,56,1,0,42,21,1,4.368957
55,0,0,0,58,0,1,53,26,1,4.453956
55,0,0,0,71,1,0,51,25,1,4.214961
55,0,0,0,46,1,0,47,23,1,4.681946
55,0,0,0,46,1,0,45,22,1,3.963962
55,0,0,0,58,1,0,49,24,1,4.063958
55,0,0,0,34,1,0,43,21,1,4.989942
55,0,0,0,50,1,0,45,22,1,4.767956
55,0,0,0,68,1,0,53,26,1,5.565948
